Fechas,WS_ms_S_WVT
2017-05-13 13:30:00,1.764
2017-05-13 13:40:00,1.9339999999999999
2017-05-13 13:50:00,2.524
2017-05-13 14:00:00,2.6749999999999998
2017-05-13 14:10:00,2.6469999999999998
2017-05-13 14:20:00,2.3969999999999998
2017-05-13 14:30:00,1.413
2017-05-13 14:40:00,1.5109999999999999
2017-05-13 14:50:00,2.3119999999999998
2017-05-13 15:00:00,2.3010000000000002
2017-05-13 15:10:00,3.2509999999999999
2017-05-13 15:20:00,3.0
2017-05-13 15:30:00,2.8340000000000001
2017-05-13 15:40:00,2.6219999999999999
2017-05-13 15:50:00,1.835
2017-05-13 16:00:00,2.3109999999999999
2017-05-13 16:10:00,2.0840000000000001
2017-05-13 16:20:00,1.946
2017-05-13 16:30:00,2.206
2017-05-13 16:40:00,2.1059999999999999
2017-05-13 16:50:00,1.907
2017-05-13 17:00:00,2.7029999999999998
2017-05-13 17:10:00,3.117
2017-05-13 17:20:00,3.3399999999999999
2017-05-13 17:30:00,3.9089999999999998
2017-05-13 17:40:00,3.9009999999999998
2017-05-13 17:50:00,4.1529999999999996
2017-05-13 18:00:00,4.5759999999999996
2017-05-13 18:10:00,4.1749999999999998
2017-05-13 18:20:00,4.024
2017-05-13 18:30:00,3.8300000000000001
2017-05-13 18:40:00,3.8149999999999999
2017-05-13 18:50:00,3.653
2017-05-13 19:00:00,2.2999999999999998
2017-05-13 19:10:00,1.379
2017-05-13 19:20:00,1.8360000000000001
2017-05-13 19:30:00,1.704
2017-05-13 19:40:00,1.99
2017-05-13 19:50:00,1.671
2017-05-13 20:00:00,1.452
2017-05-13 20:10:00,1.413
2017-05-13 20:20:00,1.5309999999999999
2017-05-13 20:30:00,1.292
2017-05-13 20:40:00,1.603
2017-05-13 20:50:00,1.163
2017-05-13 21:00:00,1.2889999999999999
2017-05-13 21:10:00,1.6619999999999999
2017-05-13 21:20:00,0.92300000000000004
2017-05-13 21:30:00,1.0309999999999999
2017-05-13 21:40:00,0.75800000000000001
2017-05-13 21:50:00,0.65300000000000002
2017-05-13 22:00:00,1.1220000000000001
2017-05-13 22:10:00,1.403
2017-05-13 22:20:00,1.1000000000000001
2017-05-13 22:30:00,1.129
2017-05-13 22:40:00,0.85699999999999998
2017-05-13 22:50:00,0.996
2017-05-13 23:00:00,1.1419999999999999
2017-05-13 23:10:00,0.79500000000000004
2017-05-13 23:20:00,0.68700000000000006
2017-05-13 23:30:00,0.79000000000000004
2017-05-13 23:40:00,0.55500000000000005
2017-05-13 23:50:00,0.36699999999999999
2017-05-14 00:00:00,0.16200000000000001
2017-05-14 00:10:00,0.098000000000000004
2017-05-14 00:20:00,0.158
2017-05-14 00:30:00,0.066000000000000003
2017-05-14 00:40:00,0.51200000000000001
2017-05-14 00:50:00,1.3799999999999999
2017-05-14 01:00:00,0.68999999999999995
2017-05-14 01:10:00,0.45700000000000002
2017-05-14 01:20:00,0.67800000000000005
2017-05-14 01:30:00,0.33500000000000002
2017-05-14 01:40:00,0.40100000000000002
2017-05-14 01:50:00,1.02
2017-05-14 02:00:00,0.99299999999999999
2017-05-14 02:10:00,0.81599999999999995
2017-05-14 02:20:00,0.61699999999999999
2017-05-14 02:30:00,0.47099999999999997
2017-05-14 02:40:00,0.40200000000000002
2017-05-14 02:50:00,0.371
2017-05-14 03:00:00,0.58399999999999996
2017-05-14 03:10:00,0.59499999999999997
2017-05-14 03:20:00,0.30399999999999999
2017-05-14 03:30:00,0.434
2017-05-14 03:40:00,0.182
2017-05-14 03:50:00,0.48099999999999998
2017-05-14 04:00:00,1.1930000000000001
2017-05-14 04:10:00,0.57099999999999995
2017-05-14 04:20:00,0.622
2017-05-14 04:30:00,1.1639999999999999
2017-05-14 04:40:00,1.1519999999999999
2017-05-14 04:50:00,0.40500000000000003
