Fechas,Directa_Avg
2017-07-04 09:48:00,-365.4793
2017-07-04 09:49:00,-343.6371
2017-07-04 09:50:00,-98.78087
2017-07-04 09:51:00,348.5439
2017-07-04 09:52:00,463.9163
2017-07-04 09:53:00,3.26201
2017-07-04 09:54:00,-182.0327
2017-07-04 09:55:00,-178.2739
2017-07-04 09:56:00,-37.29985
2017-07-04 09:57:00,-265.6354
2017-07-04 09:58:00,-55.02711
2017-07-04 09:59:00,-41.34108
2017-07-04 10:00:00,-20.13983
2017-07-04 10:01:00,499.0209
2017-07-04 10:02:00,318.0446
2017-07-04 10:03:00,323.4341
2017-07-04 10:04:00,371.7978
2017-07-04 10:05:00,569.2203
2017-07-04 10:06:00,587.6588
2017-07-04 10:07:00,73.8208
2017-07-04 10:08:00,94.66947
2017-07-04 10:09:00,295.5674
2017-07-04 10:10:00,259.4019
2017-07-04 10:11:00,301.5232
2017-07-04 10:12:00,320.1
2017-07-04 10:13:00,34.88907
2017-07-04 10:14:00,-172.0349
2017-07-04 10:15:00,464.6179
2017-07-04 10:16:00,567.0142
2017-07-04 10:17:00,388.9516
2017-07-04 10:18:00,551.0543
2017-07-04 10:19:00,779.5994
2017-07-04 10:20:00,822.4274
2017-07-04 10:21:00,862.8516
2017-07-04 10:22:00,275.9885
2017-07-04 10:23:00,186.8533
2017-07-04 10:24:00,148.9156
2017-07-04 10:25:00,116.0118
2017-07-04 10:26:00,616.4346
2017-07-04 10:27:00,555.5184
2017-07-04 10:28:00,365.4051
2017-07-04 10:29:00,685.6451
2017-07-04 10:30:00,599.7714
2017-07-04 10:31:00,645.6466
2017-07-04 10:32:00,752.652
2017-07-04 10:33:00,1022.548
2017-07-04 10:34:00,1072.542
2017-07-04 10:35:00,1063.329
2017-07-04 10:36:00,247.2004
2017-07-04 10:37:00,251.7398
2017-07-04 10:38:00,749.119
2017-07-04 10:39:00,978.4431
2017-07-04 10:40:00,1082.828
2017-07-04 10:41:00,1236.854
