Fechas,Temperatura
2017/10/20 16:20:00,15.68
2017/10/20 16:30:00,14.73
2017/10/20 16:40:00,14.59
2017/10/20 16:50:00,14.37
2017/10/20 17:00:00,14.22
2017/10/20 17:10:00,14.23
2017/10/20 17:20:00,14.03
2017/10/20 17:30:00,13.89
2017/10/20 17:40:00,13.88
2017/10/20 17:50:00,13.97
2017/10/20 18:00:00,13.9
2017/10/20 18:10:00,13.94
2017/10/20 18:20:00,13.98
2017/10/20 18:30:00,14.23
2017/10/20 18:40:00,14.52
2017/10/20 18:50:00,14.35
2017/10/20 19:00:00,14.31
2017/10/20 19:10:00,14.17
2017/10/20 19:20:00,14.14
2017/10/20 19:30:00,14.07
2017/10/20 19:40:00,14.13
2017/10/20 19:50:00,14.15
2017/10/20 20:00:00,13.89
2017/10/20 20:10:00,13.82
2017/10/20 20:20:00,14.05
2017/10/20 20:30:00,14.03
2017/10/20 20:40:00,13.71
2017/10/20 20:50:00,13.43
2017/10/20 21:00:00,13.31
2017/10/20 21:10:00,13.31
2017/10/20 21:20:00,13.28
2017/10/20 21:30:00,13.2
2017/10/20 21:40:00,13.05
2017/10/20 21:50:00,13.05
2017/10/20 22:00:00,13.13
2017/10/20 22:10:00,13.16
2017/10/20 22:20:00,12.9
2017/10/20 22:30:00,12.85
2017/10/20 22:40:00,12.47
2017/10/20 22:50:00,12.19
2017/10/20 23:00:00,11.96
2017/10/20 23:10:00,11.84
2017/10/20 23:20:00,11.76
2017/10/20 23:30:00,11.69
2017/10/20 23:40:00,11.59
2017/10/20 23:50:00,11.64
2017/10/21 0:00:00,11.68
2017/10/21 0:10:00,11.54
2017/10/21 0:20:00,11.45
2017/10/21 0:30:00,11.39
2017/10/21 0:40:00,11.17
2017/10/21 0:50:00,11.09
2017/10/21 1:00:00,10.97
2017/10/21 1:10:00,10.95
2017/10/21 1:20:00,10.92
2017/10/21 1:30:00,10.9
2017/10/21 1:40:00,10.93
2017/10/21 1:50:00,10.85
2017/10/21 2:00:00,10.78
2017/10/21 2:10:00,10.75
2017/10/21 2:20:00,10.67
2017/10/21 2:30:00,10.28
2017/10/21 2:40:00,10.14
2017/10/21 2:50:00,10.15
2017/10/21 3:00:00,10.29
2017/10/21 3:10:00,10.36
2017/10/21 3:20:00,10.17
2017/10/21 3:30:00,10.11
2017/10/21 3:40:00,10.03
2017/10/21 3:50:00,9.94
2017/10/21 4:00:00,9.99
2017/10/21 4:10:00,10.03
2017/10/21 4:20:00,10.11
2017/10/21 4:30:00,9.93
2017/10/21 4:40:00,9.86
2017/10/21 4:50:00,9.85
2017/10/21 5:00:00,9.89
2017/10/21 5:10:00,10.02
2017/10/21 5:20:00,10.15
2017/10/21 5:30:00,10.05
2017/10/21 5:40:00,9.84
2017/10/21 5:50:00,9.92
2017/10/21 6:00:00,10.06
2017/10/21 6:10:00,9.73
2017/10/21 6:20:00,9.54
2017/10/21 6:30:00,9.43
2017/10/21 6:40:00,9.41
2017/10/21 6:50:00,9.46
2017/10/21 7:00:00,9.42
2017/10/21 7:10:00,9.59
2017/10/21 7:20:00,9.46
2017/10/21 7:30:00,10.07
2017/10/21 7:40:00,10.18
2017/10/21 7:50:00,10.18
2017/10/21 8:00:00,10.39
2017/10/21 8:10:00,11
2017/10/21 8:20:00,11.64
2017/10/21 8:30:00,11.94
2017/10/21 8:40:00,12.44
2017/10/21 8:50:00,12.68
2017/10/21 9:00:00,12.32
2017/10/21 9:10:00,12.24
2017/10/21 9:20:00,12.3
2017/10/21 9:30:00,12.47
2017/10/21 9:40:00,12.65
2017/10/21 9:50:00,13.12
2017/10/21 10:00:00,13.68
2017/10/21 10:10:00,13.86
2017/10/21 10:20:00,14.2
2017/10/21 10:30:00,14.56
2017/10/21 10:40:00,15.68
2017/10/21 10:50:00,15.45
2017/10/21 11:00:00,16.29
2017/10/21 11:10:00,16.44
2017/10/21 11:20:00,16.45
2017/10/21 11:30:00,17.32
2017/10/21 11:40:00,17.26
2017/10/21 11:50:00,17.76
2017/10/21 12:00:00,19.41
2017/10/21 12:10:00,18.56
2017/10/21 12:20:00,18.57
2017/10/21 12:30:00,18.96
2017/10/21 12:40:00,20.01
2017/10/21 12:50:00,20.34
2017/10/21 13:00:00,20.27
2017/10/21 13:10:00,21.1
2017/10/21 13:20:00,21.06
2017/10/21 13:30:00,21.42
2017/10/21 13:40:00,22.1
2017/10/21 13:50:00,22.42
2017/10/21 14:00:00,22.8
2017/10/21 14:10:00,23.12
2017/10/21 14:20:00,23.41
2017/10/21 14:30:00,23.9
2017/10/21 14:40:00,23.64
2017/10/21 14:50:00,24.05
2017/10/21 15:00:00,24.74
2017/10/21 15:10:00,24.53
2017/10/21 15:20:00,24.74
2017/10/21 15:30:00,24.97
2017/10/21 15:40:00,25.11
2017/10/21 15:50:00,24.72
2017/10/21 16:00:00,25.05
2017/10/21 16:10:00,25.11
2017/10/21 16:20:00,25.85
2017/10/21 16:30:00,25.7
2017/10/21 16:40:00,25.61
2017/10/21 16:50:00,25.55
2017/10/21 17:00:00,25.61
2017/10/21 17:10:00,25.81
2017/10/21 17:20:00,26.27
2017/10/21 17:30:00,26.07
2017/10/21 17:40:00,25.79
2017/10/21 17:50:00,25.77
2017/10/21 18:00:00,25.79
2017/10/21 18:10:00,25.58
2017/10/21 18:20:00,25.47
2017/10/21 18:30:00,25.6
2017/10/21 18:40:00,25.24
2017/10/21 18:50:00,25.16
2017/10/21 19:00:00,25.01
2017/10/21 19:10:00,24.7
2017/10/21 19:20:00,24.57
2017/10/21 19:30:00,24.36
2017/10/21 19:40:00,24.16
2017/10/21 19:50:00,23.7
2017/10/21 20:00:00,23.13
2017/10/21 20:10:00,22.55
2017/10/21 20:20:00,22.21
2017/10/21 20:30:00,21.98
2017/10/21 20:40:00,21.77
2017/10/21 20:50:00,21.59
2017/10/21 21:00:00,21.35
2017/10/21 21:10:00,21.16
2017/10/21 21:20:00,20.95
2017/10/21 21:30:00,20.57
2017/10/21 21:40:00,20.3
2017/10/21 21:50:00,20.21
2017/10/21 22:00:00,19.91
2017/10/21 22:10:00,19.66
2017/10/21 22:20:00,19.41
2017/10/21 22:30:00,19.21
2017/10/21 22:40:00,19.04
2017/10/21 22:50:00,18.94
2017/10/21 23:00:00,18.57
2017/10/21 23:10:00,18.26
2017/10/21 23:20:00,17.99
2017/10/21 23:30:00,17.69
2017/10/21 23:40:00,17.6
2017/10/21 23:50:00,17.47
2017/10/22 0:00:00,17.21
2017/10/22 0:10:00,17.08
2017/10/22 0:20:00,16.84
2017/10/22 0:30:00,16.63
2017/10/22 0:40:00,16.45
2017/10/22 0:50:00,16.28
2017/10/22 1:00:00,16.26
2017/10/22 1:10:00,16.2
2017/10/22 1:20:00,16.08
2017/10/22 1:30:00,15.89
2017/10/22 1:40:00,15.79
2017/10/22 1:50:00,15.67
2017/10/22 2:00:00,15.52
2017/10/22 2:10:00,15.36
2017/10/22 2:20:00,15.21
2017/10/22 2:30:00,15.02
2017/10/22 2:40:00,14.91
2017/10/22 2:50:00,15.04
2017/10/22 3:00:00,15.15
2017/10/22 3:10:00,15.08
2017/10/22 3:20:00,15.03
2017/10/22 3:30:00,15.2
2017/10/22 3:40:00,15.2
2017/10/22 3:50:00,15.1
2017/10/22 4:00:00,14.98
2017/10/22 4:10:00,15.4
2017/10/22 4:20:00,15.51
2017/10/22 4:30:00,15.47
2017/10/22 4:40:00,15.01
2017/10/22 4:50:00,15.02
2017/10/22 5:00:00,15.12
2017/10/22 5:10:00,15.17
2017/10/22 5:20:00,14.72
2017/10/22 5:30:00,14.45
2017/10/22 5:40:00,14.26
2017/10/22 5:50:00,14.09
2017/10/22 6:00:00,14.22
2017/10/22 6:10:00,14.24
2017/10/22 6:20:00,13.68
2017/10/22 6:30:00,13.26
2017/10/22 6:40:00,13.24
2017/10/22 6:50:00,13.18
2017/10/22 7:00:00,13.19
2017/10/22 7:10:00,12.98
2017/10/22 7:20:00,12.7
2017/10/22 7:30:00,12.73
2017/10/22 7:40:00,13.58
2017/10/22 7:50:00,14.19
2017/10/22 8:00:00,14.51
2017/10/22 8:10:00,14.74
2017/10/22 8:20:00,15.8
2017/10/22 8:30:00,16.44
2017/10/22 8:40:00,17
2017/10/22 8:50:00,17.37
2017/10/22 9:00:00,17.55
2017/10/22 9:10:00,17.04
2017/10/22 9:20:00,17.25
2017/10/22 9:30:00,18.11
2017/10/22 9:40:00,18.1
2017/10/22 9:50:00,18.28
2017/10/22 10:00:00,18.42
2017/10/22 10:10:00,18.4
2017/10/22 10:20:00,18.79
2017/10/22 10:30:00,19.95
2017/10/22 10:40:00,20.63
2017/10/22 10:50:00,20.84
2017/10/22 11:00:00,21.32
2017/10/22 11:10:00,21.98
2017/10/22 11:20:00,22.19
2017/10/22 11:30:00,21.72
2017/10/22 11:40:00,21.82
2017/10/22 11:50:00,21.84
2017/10/22 12:00:00,22.46
2017/10/22 12:10:00,22.6
2017/10/22 12:20:00,22.56
2017/10/22 12:30:00,22.83
2017/10/22 12:40:00,23.18
2017/10/22 12:50:00,23.17
2017/10/22 13:00:00,23.71
2017/10/22 13:10:00,24.45
2017/10/22 13:20:00,24.44
2017/10/22 13:30:00,24.5
2017/10/22 13:40:00,24.23
2017/10/22 13:50:00,24.72
2017/10/22 14:00:00,24.37
2017/10/22 14:10:00,25.03
2017/10/22 14:20:00,25.09
2017/10/22 14:30:00,25.09
2017/10/22 14:40:00,25.28
2017/10/22 14:50:00,25.36
2017/10/22 15:00:00,25.35
2017/10/22 15:10:00,25.62
2017/10/22 15:20:00,25.6
2017/10/22 15:30:00,25.86
2017/10/22 15:40:00,25.98
2017/10/22 15:50:00,25.97
2017/10/22 16:00:00,26
2017/10/22 16:10:00,25.88
2017/10/22 16:20:00,26.14
2017/10/22 16:30:00,25.82
2017/10/22 16:40:00,25.75
2017/10/22 16:50:00,25.61
2017/10/22 17:00:00,25.36
2017/10/22 17:10:00,25.28
2017/10/22 17:20:00,25.36
2017/10/22 17:30:00,25.39
2017/10/22 17:40:00,25.65
2017/10/22 17:50:00,25.45
2017/10/22 18:00:00,25.04
2017/10/22 18:10:00,24.86
2017/10/22 18:20:00,24.62
2017/10/22 18:30:00,24.25
2017/10/22 18:40:00,24.16
2017/10/22 18:50:00,23.81
2017/10/22 19:00:00,23.34
2017/10/22 19:10:00,23.31
2017/10/22 19:20:00,23.29
2017/10/22 19:30:00,22.92
2017/10/22 19:40:00,22.54
2017/10/22 19:50:00,22.21
2017/10/22 20:00:00,21.77
2017/10/22 20:10:00,21.43
2017/10/22 20:20:00,21.15
2017/10/22 20:30:00,20.89
2017/10/22 20:40:00,20.65
2017/10/22 20:50:00,20.32
2017/10/22 21:00:00,20.06
2017/10/22 21:10:00,19.74
2017/10/22 21:20:00,19.52
2017/10/22 21:30:00,19.28
2017/10/22 21:40:00,19.09
2017/10/22 21:50:00,18.98
2017/10/22 22:00:00,18.81
2017/10/22 22:10:00,18.69
2017/10/22 22:20:00,18.64
2017/10/22 22:30:00,18.55
2017/10/22 22:40:00,18.43
2017/10/22 22:50:00,18.35
2017/10/22 23:00:00,18.3
2017/10/22 23:10:00,18.22
2017/10/22 23:20:00,18.16
2017/10/22 23:30:00,18.11
2017/10/22 23:40:00,17.9
2017/10/22 23:50:00,18.01
2017/10/23 0:00:00,17.96
2017/10/23 0:10:00,17.79
2017/10/23 0:20:00,17.69
2017/10/23 0:30:00,17.65
2017/10/23 0:40:00,17.82
2017/10/23 0:50:00,18.3
2017/10/23 1:00:00,18.34
2017/10/23 1:10:00,18.17
2017/10/23 1:20:00,18.14
2017/10/23 1:30:00,17.96
2017/10/23 1:40:00,17.86
2017/10/23 1:50:00,17.83
2017/10/23 2:00:00,17.84
2017/10/23 2:10:00,17.7
2017/10/23 2:20:00,17.53
2017/10/23 2:30:00,17.34
2017/10/23 2:40:00,17.19
2017/10/23 2:50:00,17.06
2017/10/23 3:00:00,16.88
2017/10/23 3:10:00,16.68
2017/10/23 3:20:00,16.29
2017/10/23 3:30:00,15.73
2017/10/23 3:40:00,15.46
2017/10/23 3:50:00,15.52
2017/10/23 4:00:00,15.89
2017/10/23 4:10:00,15.83
2017/10/23 4:20:00,15.66
2017/10/23 4:30:00,15.52
2017/10/23 4:40:00,15.22
2017/10/23 4:50:00,15.1
2017/10/23 5:00:00,14.95
2017/10/23 5:10:00,15.08
2017/10/23 5:20:00,15.3
2017/10/23 5:30:00,15.31
2017/10/23 5:40:00,15.08
2017/10/23 5:50:00,15.07
2017/10/23 6:00:00,15
2017/10/23 6:10:00,14.98
2017/10/23 6:20:00,14.62
2017/10/23 6:30:00,14.6
2017/10/23 6:40:00,14.08
2017/10/23 6:50:00,13.81
2017/10/23 7:00:00,13.57
2017/10/23 7:10:00,13.86
2017/10/23 7:20:00,14.07
2017/10/23 7:30:00,13.86
2017/10/23 7:40:00,14.01
2017/10/23 7:50:00,13.84
2017/10/23 8:00:00,13.58
2017/10/23 8:10:00,13.99
2017/10/23 8:20:00,14.74
2017/10/23 8:30:00,14.5
2017/10/23 8:40:00,14.74
2017/10/23 8:50:00,15.17
2017/10/23 9:00:00,15.44
2017/10/23 9:10:00,16.27
2017/10/23 9:20:00,16.75
2017/10/23 9:30:00,17.04
2017/10/23 9:40:00,17.59
2017/10/23 9:50:00,17.58
2017/10/23 10:00:00,17.42
2017/10/23 10:10:00,17.67
2017/10/23 10:20:00,18.06
2017/10/23 10:30:00,18.68
2017/10/23 10:40:00,18.91
2017/10/23 10:50:00,19.48
2017/10/23 11:00:00,20.06
2017/10/23 11:10:00,20.02
2017/10/23 11:20:00,20.27
2017/10/23 11:30:00,21.42
2017/10/23 11:40:00,21.91
2017/10/23 11:50:00,21.75
2017/10/23 12:00:00,21.96
2017/10/23 12:10:00,22.44
2017/10/23 12:20:00,22.59
2017/10/23 12:30:00,23.41
2017/10/23 12:40:00,22.75
2017/10/23 12:50:00,22.88
2017/10/23 13:00:00,23.39
2017/10/23 13:10:00,23.44
2017/10/23 13:20:00,23.42
2017/10/23 13:30:00,23.59
2017/10/23 13:40:00,23.77
2017/10/23 13:50:00,23.59
2017/10/23 14:00:00,23.89
2017/10/23 14:10:00,24.21
2017/10/23 14:20:00,23.99
2017/10/23 14:30:00,24.32
2017/10/23 14:40:00,24.36
2017/10/23 14:50:00,24.52
2017/10/23 15:00:00,24.27
2017/10/23 15:10:00,24.22
2017/10/23 15:20:00,24.08
2017/10/23 15:30:00,24.05
2017/10/23 15:40:00,24.3
2017/10/23 15:50:00,23.82
2017/10/23 16:00:00,23.75
2017/10/23 16:10:00,23.77
2017/10/23 16:20:00,23.99
2017/10/23 16:30:00,23.56
2017/10/23 16:40:00,23.41
2017/10/23 16:50:00,23.63
2017/10/23 17:00:00,23.26
2017/10/23 17:10:00,23.34
2017/10/23 17:20:00,23.45
2017/10/23 17:30:00,23.15
2017/10/23 17:40:00,22.66
2017/10/23 17:50:00,22.61
2017/10/23 18:00:00,22.55
2017/10/23 18:10:00,22.43
2017/10/23 18:20:00,22.32
2017/10/23 18:30:00,22.28
2017/10/23 18:40:00,21.86
2017/10/23 18:50:00,21.54
2017/10/23 19:00:00,21.26
2017/10/23 19:10:00,20.93
2017/10/23 19:20:00,20.72
2017/10/23 19:30:00,20.46
2017/10/23 19:40:00,20.34
2017/10/23 19:50:00,20.28
2017/10/23 20:00:00,20.04
2017/10/23 20:10:00,19.63
2017/10/23 20:20:00,19.46
2017/10/23 20:30:00,19.14
2017/10/23 20:40:00,19.03
2017/10/23 20:50:00,18.79
2017/10/23 21:00:00,18.26
2017/10/23 21:10:00,17.95
2017/10/23 21:20:00,18.03
2017/10/23 21:30:00,17.88
2017/10/23 21:40:00,17.52
2017/10/23 21:50:00,17.36
2017/10/23 22:00:00,17.07
2017/10/23 22:10:00,16.8
2017/10/23 22:20:00,16.49
2017/10/23 22:30:00,16.29
2017/10/23 22:40:00,16.35
2017/10/23 22:50:00,16.35
2017/10/23 23:00:00,16.33
2017/10/23 23:10:00,16.35
2017/10/23 23:20:00,16.41
2017/10/23 23:30:00,16.31
2017/10/23 23:40:00,16.32
2017/10/23 23:50:00,16.3
2017/10/24 0:00:00,16.31
2017/10/24 0:10:00,16.14
2017/10/24 0:20:00,15.99
2017/10/24 0:30:00,15.81
2017/10/24 0:40:00,15.73
2017/10/24 0:50:00,15.73
2017/10/24 1:00:00,15.77
2017/10/24 1:10:00,15.57
2017/10/24 1:20:00,15.3
2017/10/24 1:30:00,14.96
2017/10/24 1:40:00,14.79
2017/10/24 1:50:00,14.92
2017/10/24 2:00:00,14.93
2017/10/24 2:10:00,14.86
2017/10/24 2:20:00,14.8
2017/10/24 2:30:00,14.56
2017/10/24 2:40:00,14.33
2017/10/24 2:50:00,14.08
2017/10/24 3:00:00,13.79
2017/10/24 3:10:00,13.63
2017/10/24 3:20:00,13.46
2017/10/24 3:30:00,13.15
2017/10/24 3:40:00,12.93
2017/10/24 3:50:00,12.78
2017/10/24 4:00:00,12.84
2017/10/24 4:10:00,12.79
2017/10/24 4:20:00,13.03
2017/10/24 4:30:00,13.06
2017/10/24 4:40:00,12.98
2017/10/24 4:50:00,12.62
2017/10/24 5:00:00,12.66
2017/10/24 5:10:00,12.1
2017/10/24 5:20:00,11.6
2017/10/24 5:30:00,11.36
2017/10/24 5:40:00,11.22
2017/10/24 5:50:00,11.07
2017/10/24 6:00:00,11.21
2017/10/24 6:10:00,11.27
2017/10/24 6:20:00,10.89
2017/10/24 6:30:00,10.58
2017/10/24 6:40:00,10.86
2017/10/24 6:50:00,10.81
2017/10/24 7:00:00,11.09
2017/10/24 7:10:00,10.95
2017/10/24 7:20:00,11.02
2017/10/24 7:30:00,11.47
2017/10/24 7:40:00,11.51
2017/10/24 7:50:00,11.49
2017/10/24 8:00:00,11.85
2017/10/24 8:10:00,12.12
2017/10/24 8:20:00,12.06
2017/10/24 8:30:00,12.28
2017/10/24 8:40:00,12.23
2017/10/24 8:50:00,12.56
2017/10/24 9:00:00,12.99
2017/10/24 9:10:00,13.49
2017/10/24 9:20:00,13.88
2017/10/24 9:30:00,14.12
2017/10/24 9:40:00,14.75
2017/10/24 9:50:00,15.12
2017/10/24 10:00:00,14.98
2017/10/24 10:10:00,15.51
2017/10/24 10:20:00,16.04
2017/10/24 10:30:00,16.34
2017/10/24 10:40:00,16.58
2017/10/24 10:50:00,17.05
2017/10/24 11:00:00,17.63
2017/10/24 11:10:00,17.98
2017/10/24 11:20:00,17.98
2017/10/24 11:30:00,18.39
2017/10/24 11:40:00,18.63
2017/10/24 11:50:00,18.94
2017/10/24 12:00:00,18.91
2017/10/24 12:10:00,19.34
2017/10/24 12:20:00,19.89
2017/10/24 12:30:00,20.33
2017/10/24 12:40:00,19.94
2017/10/24 12:50:00,20.26
2017/10/24 13:00:00,20.69
2017/10/24 13:10:00,20.56
2017/10/24 13:20:00,20.54
2017/10/24 13:30:00,20.72
2017/10/24 13:40:00,21.47
2017/10/24 13:50:00,21.73
2017/10/24 14:00:00,21.53
2017/10/24 14:10:00,22.05
2017/10/24 14:20:00,21.69
2017/10/24 14:30:00,22
2017/10/24 14:40:00,22.2
2017/10/24 14:50:00,22.21
2017/10/24 15:00:00,22.38
2017/10/24 15:10:00,22.35
2017/10/24 15:20:00,22.93
2017/10/24 15:30:00,23.33
2017/10/24 15:40:00,23.54
2017/10/24 15:50:00,23.5
2017/10/24 16:00:00,23.47
2017/10/24 16:10:00,23.07
2017/10/24 16:20:00,22.9
2017/10/24 16:30:00,23.65
2017/10/24 16:40:00,23.37
2017/10/24 16:50:00,22.93
2017/10/24 17:00:00,22.99
2017/10/24 17:10:00,23.02
2017/10/24 17:20:00,23
2017/10/24 17:30:00,23.06
2017/10/24 17:40:00,22.92
2017/10/24 17:50:00,22.45
2017/10/24 18:00:00,22.29
2017/10/24 18:10:00,21.98
2017/10/24 18:20:00,21.83
2017/10/24 18:30:00,21.56
2017/10/24 18:40:00,21.57
2017/10/24 18:50:00,21.25
2017/10/24 19:00:00,20.81
2017/10/24 19:10:00,20.53
2017/10/24 19:20:00,20.2
2017/10/24 19:30:00,19.91
2017/10/24 19:40:00,19.62
2017/10/24 19:50:00,19.26
2017/10/24 20:00:00,18.84
2017/10/24 20:10:00,18.47
2017/10/24 20:20:00,18.23
2017/10/24 20:30:00,17.93
2017/10/24 20:40:00,17.77
2017/10/24 20:50:00,17.37
2017/10/24 21:00:00,16.83
2017/10/24 21:10:00,16.55
2017/10/24 21:20:00,16.22
2017/10/24 21:30:00,15.99
2017/10/24 21:40:00,15.74
2017/10/24 21:50:00,15.29
2017/10/24 22:00:00,15.03
2017/10/24 22:10:00,14.74
2017/10/24 22:20:00,14.62
2017/10/24 22:30:00,14.39
2017/10/24 22:40:00,14.07
2017/10/24 22:50:00,14.19
2017/10/24 23:00:00,14.38
2017/10/24 23:10:00,14.38
2017/10/24 23:20:00,14.2
2017/10/24 23:30:00,14.07
2017/10/24 23:40:00,13.84
2017/10/24 23:50:00,13.71
2017/10/25 0:00:00,13.56
2017/10/25 0:10:00,13.31
2017/10/25 0:20:00,13.2
2017/10/25 0:30:00,13.06
2017/10/25 0:40:00,13.08
2017/10/25 0:50:00,13
2017/10/25 1:00:00,12.96
2017/10/25 1:10:00,13.05
2017/10/25 1:20:00,13.18
2017/10/25 1:30:00,13.52
2017/10/25 1:40:00,13.57
2017/10/25 1:50:00,13.72
2017/10/25 2:00:00,13.52
2017/10/25 2:10:00,13.44
2017/10/25 2:20:00,13.44
2017/10/25 2:30:00,13.42
2017/10/25 2:40:00,13.13
2017/10/25 2:50:00,13.03
2017/10/25 3:00:00,13.11
2017/10/25 3:10:00,13.22
2017/10/25 3:20:00,13.2
2017/10/25 3:30:00,13.04
2017/10/25 3:40:00,12.87
2017/10/25 3:50:00,12.78
2017/10/25 4:00:00,12.67
2017/10/25 4:10:00,12.42
2017/10/25 4:20:00,12.11
2017/10/25 4:30:00,11.76
2017/10/25 4:40:00,11.48
2017/10/25 4:50:00,11.16
2017/10/25 5:00:00,11
2017/10/25 5:10:00,10.87
2017/10/25 5:20:00,10.89
2017/10/25 5:30:00,10.76
2017/10/25 5:40:00,10.52
2017/10/25 5:50:00,10.69
2017/10/25 6:00:00,10.77
2017/10/25 6:10:00,10.79
2017/10/25 6:20:00,10.93
2017/10/25 6:30:00,10.84
2017/10/25 6:40:00,10.82
2017/10/25 6:50:00,10.7
2017/10/25 7:00:00,10.67
2017/10/25 7:10:00,10.73
2017/10/25 7:20:00,10.93
2017/10/25 7:30:00,11.08
2017/10/25 7:40:00,10.75
2017/10/25 7:50:00,10.96
2017/10/25 8:00:00,11.3
2017/10/25 8:10:00,11.46
2017/10/25 8:20:00,12.02
2017/10/25 8:30:00,12.71
2017/10/25 8:40:00,12.85
2017/10/25 8:50:00,13.31
2017/10/25 9:00:00,13.8
2017/10/25 9:10:00,13.91
2017/10/25 9:20:00,14.14
2017/10/25 9:30:00,14.47
2017/10/25 9:40:00,15.13
2017/10/25 9:50:00,15.18
2017/10/25 10:00:00,15.3
2017/10/25 10:10:00,15.61
2017/10/25 10:20:00,16.02
2017/10/25 10:30:00,16.15
2017/10/25 10:40:00,16.6
2017/10/25 10:50:00,16.94
2017/10/25 11:00:00,16.66
2017/10/25 11:10:00,17.3
2017/10/25 11:20:00,17.63
2017/10/25 11:30:00,17.81
2017/10/25 11:40:00,18.04
2017/10/25 11:50:00,18.69
2017/10/25 12:00:00,19.28
2017/10/25 12:10:00,18.87
2017/10/25 12:20:00,19.16
2017/10/25 12:30:00,19.51
2017/10/25 12:40:00,19.25
2017/10/25 12:50:00,19.8
2017/10/25 13:00:00,20.52
2017/10/25 13:10:00,20.18
2017/10/25 13:20:00,20.46
2017/10/25 13:30:00,20.27
2017/10/25 13:40:00,20.87
2017/10/25 13:50:00,20.8
2017/10/25 14:00:00,21.01
2017/10/25 14:10:00,21.09
2017/10/25 14:20:00,21.71
2017/10/25 14:30:00,21.38
2017/10/25 14:40:00,22.16
2017/10/25 14:50:00,22.24
2017/10/25 15:00:00,21.93
2017/10/25 15:10:00,22.02
2017/10/25 15:20:00,22.18
2017/10/25 15:30:00,22.25
2017/10/25 15:40:00,22.36
2017/10/25 15:50:00,22.69
2017/10/25 16:00:00,22.71
2017/10/25 16:10:00,23.18
2017/10/25 16:20:00,23.02
2017/10/25 16:30:00,23.17
2017/10/25 16:40:00,22.95
2017/10/25 16:50:00,23.32
2017/10/25 17:00:00,23.34
2017/10/25 17:10:00,23.1
2017/10/25 17:20:00,22.9
2017/10/25 17:30:00,23
2017/10/25 17:40:00,23.1
2017/10/25 17:50:00,23.01
2017/10/25 18:00:00,22.72
2017/10/25 18:10:00,22.73
2017/10/25 18:20:00,22.66
2017/10/25 18:30:00,22.29
2017/10/25 18:40:00,22.09
2017/10/25 18:50:00,21.77
2017/10/25 19:00:00,21.41
2017/10/25 19:10:00,20.94
2017/10/25 19:20:00,20.69
2017/10/25 19:30:00,20.45
2017/10/25 19:40:00,20.09
2017/10/25 19:50:00,19.6
2017/10/25 20:00:00,19.07
2017/10/25 20:10:00,18.49
2017/10/25 20:20:00,17.98
2017/10/25 20:30:00,17.58
2017/10/25 20:40:00,17.18
2017/10/25 20:50:00,16.94
2017/10/25 21:00:00,16.76
2017/10/25 21:10:00,16.36
2017/10/25 21:20:00,16.04
2017/10/25 21:30:00,15.81
2017/10/25 21:40:00,15.5
2017/10/25 21:50:00,15.42
2017/10/25 22:00:00,15.24
2017/10/25 22:10:00,15.18
2017/10/25 22:20:00,15.02
2017/10/25 22:30:00,14.98
2017/10/25 22:40:00,14.87
2017/10/25 22:50:00,14.76
2017/10/25 23:00:00,14.58
2017/10/25 23:10:00,14.39
2017/10/25 23:20:00,14.31
2017/10/25 23:30:00,14.18
2017/10/25 23:40:00,14.23
2017/10/25 23:50:00,14.13
2017/10/26 0:00:00,14.2
2017/10/26 0:10:00,14.13
2017/10/26 0:20:00,13.91
2017/10/26 0:30:00,13.7
2017/10/26 0:40:00,13.48
2017/10/26 0:50:00,13.39
2017/10/26 1:00:00,13.31
2017/10/26 1:10:00,13.12
2017/10/26 1:20:00,13.04
2017/10/26 1:30:00,13.12
2017/10/26 1:40:00,13.24
2017/10/26 1:50:00,13.23
2017/10/26 2:00:00,13.15
2017/10/26 2:10:00,13.11
2017/10/26 2:20:00,12.94
2017/10/26 2:30:00,12.85
2017/10/26 2:40:00,12.88
2017/10/26 2:50:00,12.49
2017/10/26 3:00:00,12.06
2017/10/26 3:10:00,11.99
2017/10/26 3:20:00,12.11
2017/10/26 3:30:00,12.45
2017/10/26 3:40:00,12.65
2017/10/26 3:50:00,12.57
2017/10/26 4:00:00,12.41
2017/10/26 4:10:00,12.11
2017/10/26 4:20:00,11.71
2017/10/26 4:30:00,11.19
2017/10/26 4:40:00,10.96
2017/10/26 4:50:00,10.73
2017/10/26 5:00:00,10.49
2017/10/26 5:10:00,10.31
2017/10/26 5:20:00,10.31
2017/10/26 5:30:00,10.3
2017/10/26 5:40:00,10.23
2017/10/26 5:50:00,10.19
2017/10/26 6:00:00,10.1
2017/10/26 6:10:00,9.86
2017/10/26 6:20:00,9.62
2017/10/26 6:30:00,9.55
2017/10/26 6:40:00,9.61
2017/10/26 6:50:00,9.58
2017/10/26 7:00:00,9.58
2017/10/26 7:10:00,9.58
2017/10/26 7:20:00,9.57
2017/10/26 7:30:00,9.92
2017/10/26 7:40:00,10.36
2017/10/26 7:50:00,10.15
2017/10/26 8:00:00,10.25
2017/10/26 8:10:00,10.38
2017/10/26 8:20:00,10.21
2017/10/26 8:30:00,10.16
2017/10/26 8:40:00,10.57
2017/10/26 8:50:00,10.94
2017/10/26 9:00:00,11.6
2017/10/26 9:10:00,12.07
2017/10/26 9:20:00,13.14
