Fechas,Temp_C_Max
2017-10-30 14:50:00,20.59
2017-10-30 15:00:00,20.29
2017-10-30 15:10:00,21.0
2017-10-30 15:20:00,21.07
2017-10-30 15:30:00,21.47
2017-10-30 15:40:00,21.27
2017-10-30 15:50:00,21.41
2017-10-30 16:00:00,21.41
2017-10-30 16:10:00,21.44
2017-10-30 16:20:00,21.41
2017-10-30 16:30:00,21.44
2017-10-30 16:40:00,21.14
2017-10-30 16:50:00,21.07
2017-10-30 17:00:00,21.31
2017-10-30 17:10:00,21.78
2017-10-30 17:20:00,21.27
2017-10-30 17:30:00,21.1
2017-10-30 17:40:00,21.68
2017-10-30 17:50:00,21.75
2017-10-30 18:00:00,22.08
2017-10-30 18:10:00,21.47
2017-10-30 18:20:00,21.61
2017-10-30 18:30:00,21.27
2017-10-30 18:40:00,21.0
2017-10-30 18:50:00,20.63
2017-10-30 19:00:00,20.32
2017-10-30 19:10:00,20.12
2017-10-30 19:20:00,19.58
2017-10-30 19:30:00,18.97
2017-10-30 19:40:00,18.42
2017-10-30 19:50:00,18.15
2017-10-30 20:00:00,17.78
2017-10-30 20:10:00,17.34
2017-10-30 20:20:00,16.66
2017-10-30 20:30:00,15.98
2017-10-30 20:40:00,15.51
2017-10-30 20:50:00,15.17
2017-10-30 21:00:00,14.8
2017-10-30 21:10:00,14.32
2017-10-30 21:20:00,14.12
2017-10-30 21:30:00,13.92
2017-10-30 21:40:00,13.68
2017-10-30 21:50:00,13.78
2017-10-30 22:00:00,13.81
2017-10-30 22:10:00,13.34
2017-10-30 22:20:00,13.37
2017-10-30 22:30:00,13.27
2017-10-30 22:40:00,13.31
2017-10-30 22:50:00,12.9
2017-10-30 23:00:00,13.0
2017-10-30 23:10:00,12.73
2017-10-30 23:20:00,12.63
2017-10-30 23:30:00,12.53
2017-10-30 23:40:00,12.32
2017-10-30 23:50:00,12.32
2017-10-31 00:00:00,12.36
2017-10-31 00:10:00,12.32
2017-10-31 00:20:00,12.09
2017-10-31 00:30:00,11.98
2017-10-31 00:40:00,11.78
2017-10-31 00:50:00,11.54
2017-10-31 01:00:00,11.41
2017-10-31 01:10:00,11.24
2017-10-31 01:20:00,11.31
2017-10-31 01:30:00,11.01
2017-10-31 01:40:00,10.87
2017-10-31 01:50:00,10.46
2017-10-31 02:00:00,10.3
2017-10-31 02:10:00,10.23
2017-10-31 02:20:00,10.19
2017-10-31 02:30:00,9.96
2017-10-31 02:40:00,9.82
2017-10-31 02:50:00,9.86
2017-10-31 03:00:00,9.92
2017-10-31 03:10:00,9.82
2017-10-31 03:20:00,9.79
2017-10-31 03:30:00,9.62
2017-10-31 03:40:00,9.65
2017-10-31 03:50:00,9.75
2017-10-31 04:00:00,9.72
2017-10-31 04:10:00,9.62
2017-10-31 04:20:00,9.55
2017-10-31 04:30:00,9.48
2017-10-31 04:40:00,9.45
2017-10-31 04:50:00,9.42
2017-10-31 05:00:00,9.48
2017-10-31 05:10:00,9.52
2017-10-31 05:20:00,9.42
2017-10-31 05:30:00,9.38
2017-10-31 05:40:00,9.25
2017-10-31 05:50:00,9.14
2017-10-31 06:00:00,9.28
2017-10-31 06:10:00,9.31
2017-10-31 06:20:00,9.28
2017-10-31 06:30:00,8.67
2017-10-31 06:40:00,8.6
2017-10-31 06:50:00,8.3
2017-10-31 07:00:00,8.4
2017-10-31 07:10:00,8.4
2017-10-31 07:20:00,8.57
2017-10-31 07:30:00,9.35
2017-10-31 07:40:00,9.89
2017-10-31 07:50:00,9.82
2017-10-31 08:00:00,9.99
2017-10-31 08:10:00,10.26
2017-10-31 08:20:00,11.11
2017-10-31 08:30:00,11.85
2017-10-31 08:40:00,12.53
2017-10-31 08:50:00,13.41
2017-10-31 09:00:00,13.85
2017-10-31 09:10:00,14.36
2017-10-31 09:20:00,14.22
2017-10-31 09:30:00,12.83
2017-10-31 09:40:00,13.03
2017-10-31 09:50:00,13.14
2017-10-31 10:00:00,13.64
2017-10-31 10:10:00,13.95
2017-10-31 10:20:00,14.32
2017-10-31 10:30:00,14.15
2017-10-31 10:40:00,14.29
2017-10-31 10:50:00,14.22
2017-10-31 11:00:00,14.42
2017-10-31 11:10:00,14.63
2017-10-31 11:20:00,14.46
2017-10-31 11:30:00,14.29
2017-10-31 11:40:00,14.36
2017-10-31 11:50:00,14.59
2017-10-31 12:00:00,14.73
2017-10-31 12:10:00,14.83
2017-10-31 12:20:00,15.24
2017-10-31 12:30:00,15.78
2017-10-31 12:40:00,16.53
2017-10-31 12:50:00,16.63
2017-10-31 13:00:00,16.53
2017-10-31 13:10:00,17.2
2017-10-31 13:20:00,17.81
2017-10-31 13:30:00,17.44
2017-10-31 13:40:00,17.85
2017-10-31 13:50:00,17.92
2017-10-31 14:00:00,18.25
2017-10-31 14:10:00,18.32
2017-10-31 14:20:00,18.8
2017-10-31 14:30:00,19.41
2017-10-31 14:40:00,19.1
2017-10-31 14:50:00,18.9
2017-10-31 15:00:00,18.97
2017-10-31 15:10:00,18.36
2017-10-31 15:20:00,18.56
2017-10-31 15:30:00,18.53
2017-10-31 15:40:00,18.46
2017-10-31 15:50:00,18.63
2017-10-31 16:00:00,18.22
2017-10-31 16:10:00,18.22
2017-10-31 16:20:00,18.8
2017-10-31 16:30:00,19.0
2017-10-31 16:40:00,19.24
2017-10-31 16:50:00,19.07
2017-10-31 17:00:00,18.73
2017-10-31 17:10:00,18.73
2017-10-31 17:20:00,18.08
2017-10-31 17:30:00,17.88
2017-10-31 17:40:00,17.58
2017-10-31 17:50:00,17.68
2017-10-31 18:00:00,17.24
2017-10-31 18:10:00,17.17
2017-10-31 18:20:00,16.93
2017-10-31 18:30:00,17.03
2017-10-31 18:40:00,17.0
2017-10-31 18:50:00,16.9
2017-10-31 19:00:00,16.76
2017-10-31 19:10:00,16.49
2017-10-31 19:20:00,16.32
2017-10-31 19:30:00,15.85
2017-10-31 19:40:00,15.44
2017-10-31 19:50:00,15.1
2017-10-31 20:00:00,14.49
2017-10-31 20:10:00,14.19
2017-10-31 20:20:00,13.71
2017-10-31 20:30:00,13.58
2017-10-31 20:40:00,13.44
2017-10-31 20:50:00,13.14
2017-10-31 21:00:00,13.14
2017-10-31 21:10:00,13.0
2017-10-31 21:20:00,12.63
2017-10-31 21:30:00,12.36
2017-10-31 21:40:00,12.32
2017-10-31 21:50:00,12.22
2017-10-31 22:00:00,11.95
2017-10-31 22:10:00,11.88
2017-10-31 22:20:00,11.71
2017-10-31 22:30:00,11.61
2017-10-31 22:40:00,11.41
2017-10-31 22:50:00,11.41
2017-10-31 23:00:00,11.31
2017-10-31 23:10:00,11.31
2017-10-31 23:20:00,11.03
2017-10-31 23:30:00,11.07
2017-10-31 23:40:00,11.1
2017-10-31 23:50:00,11.07
2017-11-01 00:00:00,10.73
2017-11-01 00:10:00,10.7
2017-11-01 00:20:00,10.53
2017-11-01 00:30:00,10.39
2017-11-01 00:40:00,10.22
2017-11-01 00:50:00,10.16
2017-11-01 01:00:00,9.92
2017-11-01 01:10:00,9.82
2017-11-01 01:20:00,9.92
2017-11-01 01:30:00,9.72
2017-11-01 01:40:00,9.75
2017-11-01 01:50:00,9.82
2017-11-01 02:00:00,9.89
2017-11-01 02:10:00,9.92
2017-11-01 02:20:00,9.96
2017-11-01 02:30:00,9.96
2017-11-01 02:40:00,9.96
2017-11-01 02:50:00,9.89
2017-11-01 03:00:00,9.99
2017-11-01 03:10:00,9.92
2017-11-01 03:20:00,9.99
2017-11-01 03:30:00,9.96
2017-11-01 03:40:00,9.79
2017-11-01 03:50:00,9.99
2017-11-01 04:00:00,9.96
2017-11-01 04:10:00,9.89
2017-11-01 04:20:00,9.86
2017-11-01 04:30:00,10.19
2017-11-01 04:40:00,10.26
2017-11-01 04:50:00,10.91
2017-11-01 05:00:00,11.11
2017-11-01 05:10:00,11.41
2017-11-01 05:20:00,11.45
2017-11-01 05:30:00,11.42
2017-11-01 05:40:00,11.11
2017-11-01 05:50:00,10.57
2017-11-01 06:00:00,10.46
2017-11-01 06:10:00,9.85
2017-11-01 06:20:00,9.69
2017-11-01 06:30:00,9.65
2017-11-01 06:40:00,9.48
2017-11-01 06:50:00,9.45
2017-11-01 07:00:00,9.41
2017-11-01 07:10:00,9.48
2017-11-01 07:20:00,9.48
2017-11-01 07:30:00,9.62
2017-11-01 07:40:00,9.75
2017-11-01 07:50:00,10.16
2017-11-01 08:00:00,10.33
2017-11-01 08:10:00,10.09
2017-11-01 08:20:00,10.3
2017-11-01 08:30:00,10.23
2017-11-01 08:40:00,10.23
2017-11-01 08:50:00,10.09
2017-11-01 09:00:00,10.05
2017-11-01 09:10:00,9.99
2017-11-01 09:20:00,10.26
2017-11-01 09:30:00,10.43
2017-11-01 09:40:00,10.77
2017-11-01 09:50:00,11.2
2017-11-01 10:00:00,11.68
2017-11-01 10:10:00,11.88
2017-11-01 10:20:00,12.08
2017-11-01 10:30:00,11.71
2017-11-01 10:40:00,11.51
2017-11-01 10:50:00,11.64
2017-11-01 11:00:00,11.64
2017-11-01 11:10:00,11.85
2017-11-01 11:20:00,12.36
2017-11-01 11:30:00,12.05
2017-11-01 11:40:00,12.29
2017-11-01 11:50:00,12.36
2017-11-01 12:00:00,12.73
2017-11-01 12:10:00,12.69
2017-11-01 12:20:00,12.46
2017-11-01 12:30:00,12.76
2017-11-01 12:40:00,13.2
2017-11-01 12:50:00,13.71
2017-11-01 13:00:00,14.32
2017-11-01 13:10:00,14.46
2017-11-01 13:20:00,14.46
2017-11-01 13:30:00,14.59
2017-11-01 13:40:00,14.42
2017-11-01 13:50:00,14.56
2017-11-01 14:00:00,14.49
2017-11-01 14:10:00,14.8
2017-11-01 14:20:00,14.56
2017-11-01 14:30:00,14.69
2017-11-01 14:40:00,14.66
2017-11-01 14:50:00,14.9
2017-11-01 15:00:00,15.17
2017-11-01 15:10:00,15.24
2017-11-01 15:20:00,15.07
2017-11-01 15:30:00,15.24
2017-11-01 15:40:00,15.31
2017-11-01 15:50:00,15.1
2017-11-01 16:00:00,14.9
2017-11-01 16:10:00,14.42
2017-11-01 16:20:00,14.36
2017-11-01 16:30:00,14.36
2017-11-01 16:40:00,14.25
2017-11-01 16:50:00,14.49
2017-11-01 17:00:00,14.36
2017-11-01 17:10:00,13.98
2017-11-01 17:20:00,13.78
2017-11-01 17:30:00,13.68
2017-11-01 17:40:00,13.64
2017-11-01 17:50:00,13.81
2017-11-01 18:00:00,13.92
2017-11-01 18:10:00,14.19
2017-11-01 18:20:00,14.22
2017-11-01 18:30:00,14.42
2017-11-01 18:40:00,14.32
2017-11-01 18:50:00,14.25
2017-11-01 19:00:00,14.02
2017-11-01 19:10:00,13.78
2017-11-01 19:20:00,13.61
2017-11-01 19:30:00,13.41
2017-11-01 19:40:00,13.24
2017-11-01 19:50:00,13.17
2017-11-01 20:00:00,13.07
2017-11-01 20:10:00,13.07
2017-11-01 20:20:00,13.1
2017-11-01 20:30:00,13.07
2017-11-01 20:40:00,13.03
2017-11-01 20:50:00,12.8
2017-11-01 21:00:00,12.76
2017-11-01 21:10:00,12.73
2017-11-01 21:20:00,12.63
2017-11-01 21:30:00,12.76
2017-11-01 21:40:00,13.1
2017-11-01 21:50:00,13.07
2017-11-01 22:00:00,12.83
2017-11-01 22:10:00,12.69
2017-11-01 22:20:00,12.59
2017-11-01 22:30:00,12.39
2017-11-01 22:40:00,12.19
2017-11-01 22:50:00,12.19
2017-11-01 23:00:00,12.08
2017-11-01 23:10:00,12.08
2017-11-01 23:20:00,12.08
2017-11-01 23:30:00,12.08
2017-11-01 23:40:00,12.05
2017-11-01 23:50:00,12.05
2017-11-02 00:00:00,12.08
2017-11-02 00:10:00,11.81
2017-11-02 00:20:00,11.61
2017-11-02 00:30:00,11.88
2017-11-02 00:40:00,11.75
2017-11-02 00:50:00,11.68
2017-11-02 01:00:00,11.54
2017-11-02 01:10:00,11.44
2017-11-02 01:20:00,11.34
2017-11-02 01:30:00,11.27
2017-11-02 01:40:00,11.31
2017-11-02 01:50:00,11.51
2017-11-02 02:00:00,11.51
2017-11-02 02:10:00,11.31
2017-11-02 02:20:00,11.2
2017-11-02 02:30:00,11.2
2017-11-02 02:40:00,11.24
2017-11-02 02:50:00,11.1
2017-11-02 03:00:00,11.0
2017-11-02 03:10:00,11.14
2017-11-02 03:20:00,11.21
2017-11-02 03:30:00,11.68
2017-11-02 03:40:00,12.15
2017-11-02 03:50:00,12.05
2017-11-02 04:00:00,12.05
2017-11-02 04:10:00,12.05
2017-11-02 04:20:00,12.02
2017-11-02 04:30:00,11.64
2017-11-02 04:40:00,11.51
2017-11-02 04:50:00,11.51
2017-11-02 05:00:00,11.85
2017-11-02 05:10:00,11.88
2017-11-02 05:20:00,11.61
2017-11-02 05:30:00,11.27
2017-11-02 05:40:00,11.03
2017-11-02 05:50:00,11.0
2017-11-02 06:00:00,10.83
2017-11-02 06:10:00,10.7
2017-11-02 06:20:00,10.7
2017-11-02 06:30:00,10.43
2017-11-02 06:40:00,10.43
2017-11-02 06:50:00,10.6
2017-11-02 07:00:00,10.56
2017-11-02 07:10:00,10.76
2017-11-02 07:20:00,11.31
2017-11-02 07:30:00,11.54
2017-11-02 07:40:00,11.37
2017-11-02 07:50:00,11.17
2017-11-02 08:00:00,11.51
2017-11-02 08:10:00,11.58
2017-11-02 08:20:00,11.37
2017-11-02 08:30:00,11.14
2017-11-02 08:40:00,11.03
2017-11-02 08:50:00,11.71
2017-11-02 09:00:00,11.81
2017-11-02 09:10:00,12.39
2017-11-02 09:20:00,12.46
2017-11-02 09:30:00,12.97
2017-11-02 09:40:00,13.81
2017-11-02 09:50:00,15.07
2017-11-02 10:00:00,15.17
2017-11-02 10:10:00,13.41
2017-11-02 10:20:00,14.49
2017-11-02 10:30:00,14.76
2017-11-02 10:40:00,13.95
2017-11-02 10:50:00,13.58
2017-11-02 11:00:00,13.81
2017-11-02 11:10:00,14.22
2017-11-02 11:20:00,13.98
2017-11-02 11:30:00,14.02
2017-11-02 11:40:00,13.68
2017-11-02 11:50:00,13.0
2017-11-02 12:00:00,12.8
2017-11-02 12:10:00,13.1
2017-11-02 12:20:00,13.34
2017-11-02 12:30:00,13.03
2017-11-02 12:40:00,13.0
2017-11-02 12:50:00,12.53
2017-11-02 13:00:00,12.73
2017-11-02 13:10:00,12.39
2017-11-02 13:20:00,12.39
2017-11-02 13:30:00,12.73
2017-11-02 13:40:00,12.73
2017-11-02 13:50:00,13.14
2017-11-02 14:00:00,13.14
2017-11-02 14:10:00,13.27
2017-11-02 14:20:00,13.2
2017-11-02 14:30:00,13.1
2017-11-02 14:40:00,12.83
2017-11-02 14:50:00,12.46
2017-11-02 15:00:00,12.59
2017-11-02 15:10:00,12.49
2017-11-02 15:20:00,12.73
2017-11-02 15:30:00,12.29
2017-11-02 15:40:00,12.46
2017-11-02 15:50:00,12.66
2017-11-02 16:00:00,12.42
2017-11-02 16:10:00,12.25
2017-11-02 16:20:00,12.02
2017-11-02 16:30:00,11.78
2017-11-02 16:40:00,12.22
2017-11-02 16:50:00,12.02
2017-11-02 17:00:00,11.68
2017-11-02 17:10:00,11.51
2017-11-02 17:20:00,11.78
2017-11-02 17:30:00,11.51
2017-11-02 17:40:00,11.27
2017-11-02 17:50:00,11.27
2017-11-02 18:00:00,11.51
2017-11-02 18:10:00,11.51
2017-11-02 18:20:00,11.34
2017-11-02 18:30:00,11.47
2017-11-02 18:40:00,11.2
2017-11-02 18:50:00,11.24
2017-11-02 19:00:00,11.2
2017-11-02 19:10:00,11.17
2017-11-02 19:20:00,11.03
2017-11-02 19:30:00,11.24
2017-11-02 19:40:00,11.31
2017-11-02 19:50:00,11.31
2017-11-02 20:00:00,11.31
2017-11-02 20:10:00,11.27
2017-11-02 20:20:00,11.37
2017-11-02 20:30:00,11.51
2017-11-02 20:40:00,11.64
2017-11-02 20:50:00,11.64
2017-11-02 21:00:00,11.64
2017-11-02 21:10:00,11.78
2017-11-02 21:20:00,11.81
2017-11-02 21:30:00,11.92
2017-11-02 21:40:00,11.64
2017-11-02 21:50:00,11.92
2017-11-02 22:00:00,12.05
2017-11-02 22:10:00,11.92
2017-11-02 22:20:00,11.95
2017-11-02 22:30:00,11.95
2017-11-02 22:40:00,12.02
2017-11-02 22:50:00,12.15
2017-11-02 23:00:00,11.81
2017-11-02 23:10:00,11.88
2017-11-02 23:20:00,11.78
2017-11-02 23:30:00,11.68
2017-11-02 23:40:00,11.54
2017-11-02 23:50:00,11.37
2017-11-03 00:00:00,11.37
2017-11-03 00:10:00,11.41
2017-11-03 00:20:00,11.37
2017-11-03 00:30:00,11.37
2017-11-03 00:40:00,11.27
2017-11-03 00:50:00,11.27
2017-11-03 01:00:00,11.17
2017-11-03 01:10:00,11.17
2017-11-03 01:20:00,11.0
2017-11-03 01:30:00,10.93
2017-11-03 01:40:00,10.76
2017-11-03 01:50:00,10.66
2017-11-03 02:00:00,10.66
2017-11-03 02:10:00,10.39
2017-11-03 02:20:00,10.29
2017-11-03 02:30:00,10.39
2017-11-03 02:40:00,10.33
2017-11-03 02:50:00,10.19
2017-11-03 03:00:00,10.16
2017-11-03 03:10:00,10.19
2017-11-03 03:20:00,10.16
2017-11-03 03:30:00,10.03
2017-11-03 03:40:00,9.72
2017-11-03 03:50:00,9.65
2017-11-03 04:00:00,9.62
2017-11-03 04:10:00,9.62
2017-11-03 04:20:00,9.75
2017-11-03 04:30:00,9.65
2017-11-03 04:40:00,9.62
2017-11-03 04:50:00,9.38
2017-11-03 05:00:00,9.18
2017-11-03 05:10:00,9.21
2017-11-03 05:20:00,9.08
2017-11-03 05:30:00,9.14
2017-11-03 05:40:00,9.08
2017-11-03 05:50:00,9.14
2017-11-03 06:00:00,9.21
2017-11-03 06:10:00,9.14
2017-11-03 06:20:00,9.18
2017-11-03 06:30:00,9.18
2017-11-03 06:40:00,9.38
2017-11-03 06:50:00,9.42
2017-11-03 07:00:00,9.35
2017-11-03 07:10:00,8.94
2017-11-03 07:20:00,9.01
2017-11-03 07:30:00,9.75
2017-11-03 07:40:00,10.36
2017-11-03 07:50:00,10.67
2017-11-03 08:00:00,10.16
2017-11-03 08:10:00,9.45
2017-11-03 08:20:00,9.48
2017-11-03 08:30:00,9.79
2017-11-03 08:40:00,9.89
2017-11-03 08:50:00,9.96
2017-11-03 09:00:00,10.06
2017-11-03 09:10:00,10.22
2017-11-03 09:20:00,10.33
2017-11-03 09:30:00,10.8
2017-11-03 09:40:00,11.24
2017-11-03 09:50:00,11.37
2017-11-03 10:00:00,11.27
2017-11-03 10:10:00,11.54
2017-11-03 10:20:00,12.02
2017-11-03 10:30:00,12.22
2017-11-03 10:40:00,12.32
2017-11-03 10:50:00,13.1
2017-11-03 11:00:00,13.24
2017-11-03 11:10:00,14.49
2017-11-03 11:20:00,14.63
2017-11-03 11:30:00,15.61
2017-11-03 11:40:00,16.05
2017-11-03 11:50:00,15.51
2017-11-03 12:00:00,16.08
2017-11-03 12:10:00,15.85
2017-11-03 12:20:00,16.53
2017-11-03 12:30:00,15.71
2017-11-03 12:40:00,15.64
2017-11-03 12:50:00,15.88
2017-11-03 13:00:00,16.73
2017-11-03 13:10:00,16.76
2017-11-03 13:20:00,17.88
2017-11-03 13:30:00,17.54
2017-11-03 13:40:00,17.71
2017-11-03 13:50:00,18.32
2017-11-03 14:00:00,18.19
2017-11-03 14:10:00,18.69
2017-11-03 14:20:00,18.76
2017-11-03 14:30:00,19.78
2017-11-03 14:40:00,20.19
2017-11-03 14:50:00,20.76
2017-11-03 15:00:00,20.05
2017-11-03 15:10:00,19.81
2017-11-03 15:20:00,19.64
2017-11-03 15:30:00,19.71
2017-11-03 15:40:00,20.25
2017-11-03 15:50:00,20.22
2017-11-03 16:00:00,20.32
2017-11-03 16:10:00,20.59
2017-11-03 16:20:00,21.03
2017-11-03 16:30:00,21.2
2017-11-03 16:40:00,20.97
2017-11-03 16:50:00,21.2
2017-11-03 17:00:00,22.15
2017-11-03 17:10:00,21.95
2017-11-03 17:20:00,22.08
2017-11-03 17:30:00,21.95
2017-11-03 17:40:00,21.61
2017-11-03 17:50:00,21.44
2017-11-03 18:00:00,21.17
2017-11-03 18:10:00,21.2
2017-11-03 18:20:00,20.73
2017-11-03 18:30:00,20.53
2017-11-03 18:40:00,20.02
2017-11-03 18:50:00,19.92
2017-11-03 19:00:00,19.81
2017-11-03 19:10:00,19.44
2017-11-03 19:20:00,19.37
2017-11-03 19:30:00,19.07
2017-11-03 19:40:00,18.36
2017-11-03 19:50:00,17.85
2017-11-03 20:00:00,17.37
2017-11-03 20:10:00,17.0
2017-11-03 20:20:00,16.69
2017-11-03 20:30:00,16.32
2017-11-03 20:40:00,16.12
2017-11-03 20:50:00,15.85
2017-11-03 21:00:00,15.68
2017-11-03 21:10:00,15.54
2017-11-03 21:20:00,15.27
2017-11-03 21:30:00,15.14
2017-11-03 21:40:00,14.93
2017-11-03 21:50:00,14.83
2017-11-03 22:00:00,14.59
2017-11-03 22:10:00,14.25
2017-11-03 22:20:00,14.15
2017-11-03 22:30:00,14.12
2017-11-03 22:40:00,14.15
2017-11-03 22:50:00,14.08
2017-11-03 23:00:00,14.15
2017-11-03 23:10:00,14.25
2017-11-03 23:20:00,13.85
2017-11-03 23:30:00,13.81
2017-11-03 23:40:00,13.71
2017-11-03 23:50:00,13.78
2017-11-04 00:00:00,13.85
2017-11-04 00:10:00,13.92
2017-11-04 00:20:00,13.75
2017-11-04 00:30:00,13.68
2017-11-04 00:40:00,13.44
2017-11-04 00:50:00,13.1
2017-11-04 01:00:00,12.93
2017-11-04 01:10:00,12.8
2017-11-04 01:20:00,12.69
2017-11-04 01:30:00,12.83
2017-11-04 01:40:00,12.86
2017-11-04 01:50:00,12.59
2017-11-04 02:00:00,12.56
2017-11-04 02:10:00,12.59
2017-11-04 02:20:00,12.56
2017-11-04 02:30:00,12.39
2017-11-04 02:40:00,12.36
2017-11-04 02:50:00,12.32
2017-11-04 03:00:00,12.29
2017-11-04 03:10:00,12.15
2017-11-04 03:20:00,12.02
2017-11-04 03:30:00,11.85
2017-11-04 03:40:00,11.68
2017-11-04 03:50:00,11.47
2017-11-04 04:00:00,11.27
2017-11-04 04:10:00,11.03
2017-11-04 04:20:00,10.87
2017-11-04 04:30:00,10.7
2017-11-04 04:40:00,10.49
2017-11-04 04:50:00,10.39
2017-11-04 05:00:00,10.39
2017-11-04 05:10:00,10.43
2017-11-04 05:20:00,10.6
2017-11-04 05:30:00,10.67
2017-11-04 05:40:00,10.94
2017-11-04 05:50:00,11.04
2017-11-04 06:00:00,10.97
2017-11-04 06:10:00,11.11
2017-11-04 06:20:00,11.18
2017-11-04 06:30:00,11.11
2017-11-04 06:40:00,11.28
2017-11-04 06:50:00,11.41
2017-11-04 07:00:00,11.92
2017-11-04 07:10:00,12.09
2017-11-04 07:20:00,11.51
2017-11-04 07:30:00,11.27
2017-11-04 07:40:00,11.34
2017-11-04 07:50:00,11.54
2017-11-04 08:00:00,11.75
2017-11-04 08:10:00,11.95
2017-11-04 08:20:00,12.22
2017-11-04 08:30:00,12.63
2017-11-04 08:40:00,13.03
2017-11-04 08:50:00,12.76
2017-11-04 09:00:00,12.46
2017-11-04 09:10:00,12.83
2017-11-04 09:20:00,12.8
2017-11-04 09:30:00,12.9
2017-11-04 09:40:00,13.37
2017-11-04 09:50:00,13.68
2017-11-04 10:00:00,13.64
2017-11-04 10:10:00,13.44
2017-11-04 10:20:00,13.37
2017-11-04 10:30:00,13.64
2017-11-04 10:40:00,13.68
2017-11-04 10:50:00,14.02
2017-11-04 11:00:00,14.49
2017-11-04 11:10:00,14.9
2017-11-04 11:20:00,15.54
2017-11-04 11:30:00,15.92
2017-11-04 11:40:00,16.29
2017-11-04 11:50:00,16.32
2017-11-04 12:00:00,15.78
2017-11-04 12:10:00,16.73
2017-11-04 12:20:00,17.2
2017-11-04 12:30:00,17.14
2017-11-04 12:40:00,17.27
2017-11-04 12:50:00,17.34
2017-11-04 13:00:00,17.1
2017-11-04 13:10:00,17.71
2017-11-04 13:20:00,17.64
2017-11-04 13:30:00,17.44
2017-11-04 13:40:00,17.75
2017-11-04 13:50:00,18.25
2017-11-04 14:00:00,18.53
2017-11-04 14:10:00,18.49
2017-11-04 14:20:00,18.97
2017-11-04 14:30:00,19.47
2017-11-04 14:40:00,19.27
2017-11-04 14:50:00,19.61
2017-11-04 15:00:00,19.54
2017-11-04 15:10:00,19.75
2017-11-04 15:20:00,20.15
2017-11-04 15:30:00,19.81
2017-11-04 15:40:00,19.75
2017-11-04 15:50:00,19.31
2017-11-04 16:00:00,18.69
2017-11-04 16:10:00,18.63
2017-11-04 16:20:00,18.08
2017-11-04 16:30:00,17.54
2017-11-04 16:40:00,17.75
2017-11-04 16:50:00,17.95
2017-11-04 17:00:00,18.19
2017-11-04 17:10:00,18.25
2017-11-04 17:20:00,18.19
2017-11-04 17:30:00,18.02
2017-11-04 17:40:00,18.02
2017-11-04 17:50:00,17.81
2017-11-04 18:00:00,17.71
2017-11-04 18:10:00,17.71
2017-11-04 18:20:00,17.71
2017-11-04 18:30:00,17.54
2017-11-04 18:40:00,17.37
2017-11-04 18:50:00,17.47
2017-11-04 19:00:00,17.54
2017-11-04 19:10:00,17.54
2017-11-04 19:20:00,17.61
2017-11-04 19:30:00,17.61
2017-11-04 19:40:00,17.71
2017-11-04 19:50:00,17.68
2017-11-04 20:00:00,17.41
2017-11-04 20:10:00,16.9
2017-11-04 20:20:00,16.73
2017-11-04 20:30:00,16.66
2017-11-04 20:40:00,16.25
2017-11-04 20:50:00,16.12
2017-11-04 21:00:00,15.88
2017-11-04 21:10:00,15.75
2017-11-04 21:20:00,15.58
2017-11-04 21:30:00,15.58
2017-11-04 21:40:00,15.61
2017-11-04 21:50:00,15.58
2017-11-04 22:00:00,15.34
2017-11-04 22:10:00,15.03
2017-11-04 22:20:00,15.1
2017-11-04 22:30:00,15.27
2017-11-04 22:40:00,15.03
2017-11-04 22:50:00,14.69
2017-11-04 23:00:00,14.69
2017-11-04 23:10:00,14.69
2017-11-04 23:20:00,14.59
2017-11-04 23:30:00,14.53
2017-11-04 23:40:00,14.59
2017-11-04 23:50:00,14.73
2017-11-05 00:00:00,14.76
2017-11-05 00:10:00,14.86
2017-11-05 00:20:00,14.73
2017-11-05 00:30:00,14.46
2017-11-05 00:40:00,14.39
2017-11-05 00:50:00,14.19
2017-11-05 01:00:00,14.08
2017-11-05 01:10:00,14.19
2017-11-05 01:20:00,14.42
2017-11-05 01:30:00,14.49
2017-11-05 01:40:00,14.29
2017-11-05 01:50:00,13.95
2017-11-05 02:00:00,13.61
2017-11-05 02:10:00,13.58
2017-11-05 02:20:00,13.44
2017-11-05 02:30:00,13.34
2017-11-05 02:40:00,13.51
2017-11-05 02:50:00,13.61
2017-11-05 03:00:00,13.98
2017-11-05 03:10:00,14.53
2017-11-05 03:20:00,14.42
2017-11-05 03:30:00,14.15
2017-11-05 03:40:00,14.22
2017-11-05 03:50:00,14.19
2017-11-05 04:00:00,13.88
2017-11-05 04:10:00,12.49
2017-11-05 04:20:00,12.22
2017-11-05 04:30:00,11.98
2017-11-05 04:40:00,11.95
2017-11-05 04:50:00,11.85
2017-11-05 05:00:00,11.78
2017-11-05 05:10:00,11.78
2017-11-05 05:20:00,11.98
2017-11-05 05:30:00,12.05
2017-11-05 05:40:00,12.49
2017-11-05 05:50:00,13.07
2017-11-05 06:00:00,13.2
2017-11-05 06:10:00,13.03
2017-11-05 06:20:00,13.37
2017-11-05 06:30:00,13.27
2017-11-05 06:40:00,13.27
2017-11-05 06:50:00,13.24
2017-11-05 07:00:00,12.8
2017-11-05 07:10:00,12.86
2017-11-05 07:20:00,12.93
2017-11-05 07:30:00,13.17
2017-11-05 07:40:00,13.0
