Fechas,Presión
2017/10/2 15:00:00,954.9181
2017/10/2 15:10:00,954.6659
2017/10/2 15:20:00,954.4137
2017/10/2 15:30:00,954.3255
2017/10/2 15:40:00,954.3513
2017/10/2 15:50:00,954.3947
2017/10/2 16:00:00,954.3581
2017/10/2 16:10:00,954.2198
2017/10/2 16:20:00,954.1208
2017/10/2 16:30:00,954.0516
2017/10/2 16:40:00,953.9553
2017/10/2 16:50:00,954.0178
2017/10/2 17:00:00,954.2537
2017/10/2 17:10:00,954.3025
2017/10/2 17:20:00,954.114
2017/10/2 17:30:00,954.0665
2017/10/2 17:40:00,953.9445
2017/10/2 17:50:00,953.7723
2017/10/2 18:00:00,953.6381
2017/10/2 18:10:00,953.6069
2017/10/2 18:20:00,953.7208
2017/10/2 18:30:00,953.8428
2017/10/2 18:40:00,953.8211
2017/10/2 18:50:00,953.9404
2017/10/2 19:00:00,954.1168
2017/10/2 19:10:00,954.0679
2017/10/2 19:20:00,954.0584
2017/10/2 19:30:00,953.9947
2017/10/2 19:40:00,954.053
2017/10/2 19:50:00,954.0801
2017/10/2 20:00:00,954.0462
2017/10/2 20:10:00,954.1642
2017/10/2 20:20:00,954.255
2017/10/2 20:30:00,954.1276
2017/10/2 20:40:00,954.2659
2017/10/2 20:50:00,954.3174
2017/10/2 21:00:00,954.434
2017/10/2 21:10:00,954.4449
2017/10/2 21:20:00,954.6605
2017/10/2 21:30:00,954.6252
2017/10/2 21:40:00,954.853
2017/10/2 21:50:00,954.8408
2017/10/2 22:00:00,954.9886
2017/10/2 22:10:00,955.1988
2017/10/2 22:20:00,955.1541
2017/10/2 22:30:00,955.3913
2017/10/2 22:40:00,955.4347
2017/10/2 22:50:00,955.4754
2017/10/2 23:00:00,955.7777
2017/10/2 23:10:00,955.851
2017/10/2 23:20:00,955.8347
2017/10/2 23:30:00,955.6381
2017/10/2 23:40:00,955.512
2017/10/2 23:50:00,955.5404
2017/10/3 0:00:00,955.5405
2017/10/3 0:10:00,955.4794
2017/10/3 0:20:00,955.3073
2017/10/3 0:30:00,955.1784
2017/10/3 0:40:00,955.3235
2017/10/3 0:50:00,955.3005
2017/10/3 1:00:00,955.1838
2017/10/3 1:10:00,955.0781
2017/10/3 1:20:00,955.0117
2017/10/3 1:30:00,954.9926
2017/10/3 1:40:00,955.15
2017/10/3 1:50:00,955.1553
2017/10/3 2:00:00,955.2381
2017/10/3 2:10:00,955.1472
2017/10/3 2:20:00,955.0659
2017/10/3 2:30:00,954.9642
2017/10/3 2:40:00,954.9696
2017/10/3 2:50:00,954.8245
2017/10/3 3:00:00,954.8557
2017/10/3 3:10:00,954.9217
2017/10/3 3:20:00,954.899
2017/10/3 3:30:00,954.595
2017/10/3 3:40:00,954.4981
2017/10/3 3:50:00,954.49
2017/10/3 4:00:00,954.4922
2017/10/3 4:10:00,954.3874
2017/10/3 4:20:00,954.2433
2017/10/3 4:30:00,954.2477
2017/10/3 4:40:00,954.2997
2017/10/3 4:50:00,954.2639
2017/10/3 5:00:00,954.0687
2017/10/3 5:10:00,954.0099
2017/10/3 5:20:00,953.9835
2017/10/3 5:30:00,953.9814
2017/10/3 5:40:00,954.0643
2017/10/3 5:50:00,954.0696
2017/10/3 6:00:00,953.9791
2017/10/3 6:10:00,954.0665
2017/10/3 6:20:00,954.0416
2017/10/3 6:30:00,953.9738
2017/10/3 6:40:00,953.9304
2017/10/3 6:50:00,954.0985
2017/10/3 7:00:00,954.1935
2017/10/3 7:10:00,954.1975
2017/10/3 7:20:00,954.1121
2017/10/3 7:30:00,954.0551
2017/10/3 7:40:00,954.0375
2017/10/3 7:50:00,954.1501
2017/10/3 8:00:00,954.2966
2017/10/3 8:10:00,954.4661
2017/10/3 8:20:00,954.508
2017/10/3 8:30:00,954.5555
2017/10/3 8:40:00,954.3522
2017/10/3 8:50:00,954.1854
2017/10/3 9:00:00,954.1307
2017/10/3 9:10:00,954.272
2017/10/3 9:20:00,954.2919
2017/10/3 9:30:00,954.2823
2017/10/3 9:40:00,954.2429
2017/10/3 9:50:00,954.2415
2017/10/3 10:00:00,954.1628
2017/10/3 10:10:00,954.1547
2017/10/3 10:20:00,954.1669
2017/10/3 10:30:00,954.1859
2017/10/3 10:40:00,954.03
2017/10/3 10:50:00,953.8754
2017/10/3 11:00:00,953.8483
2017/10/3 11:10:00,953.832
2017/10/3 11:20:00,953.7493
2017/10/3 11:30:00,953.7574
2017/10/3 11:40:00,953.7506
2017/10/3 11:50:00,953.6774
2017/10/3 12:00:00,953.5486
2017/10/3 12:10:00,953.4862
2017/10/3 12:20:00,953.3777
2017/10/3 12:30:00,953.2001
2017/10/3 12:40:00,953.0333
2017/10/3 12:50:00,952.8151
2017/10/3 13:00:00,952.6848
2017/10/3 13:10:00,952.5818
2017/10/3 13:20:00,952.4896
2017/10/3 13:30:00,952.2971
2017/10/3 13:40:00,952.1791
2017/10/3 13:50:00,952.0177
2017/10/3 14:00:00,951.8496
2017/10/3 14:10:00,951.7072
2017/10/3 14:20:00,951.5513
2017/10/3 14:30:00,951.4319
2017/10/3 14:40:00,951.2747
2017/10/3 14:50:00,951.1594
2017/10/3 15:00:00,950.9316
2017/10/3 15:10:00,950.7283
2017/10/3 15:20:00,950.5222
2017/10/3 15:30:00,950.3431
2017/10/3 15:40:00,950.1656
2017/10/3 15:50:00,950.1113
2017/10/3 16:00:00,949.8957
2017/10/3 16:10:00,949.7208
2017/10/3 16:20:00,949.554
2017/10/3 16:30:00,949.4875
2017/10/3 16:40:00,949.5079
2017/10/3 16:50:00,949.5852
2017/10/3 17:00:00,949.5472
2017/10/3 17:10:00,949.4875
2017/10/3 17:20:00,949.5161
2017/10/3 17:30:00,949.4659
2017/10/3 17:40:00,949.455
2017/10/3 17:50:00,949.4469
2017/10/3 18:00:00,949.5418
2017/10/3 18:10:00,949.6652
2017/10/3 18:20:00,949.7913
2017/10/3 18:30:00,949.8889
2017/10/3 18:40:00,949.9838
2017/10/3 18:50:00,950.076
2017/10/3 19:00:00,950.2089
2017/10/3 19:10:00,950.2184
2017/10/3 19:20:00,950.3608
2017/10/3 19:30:00,950.3473
2017/10/3 19:40:00,950.2822
2017/10/3 19:50:00,950.2645
2017/10/3 20:00:00,950.2631
2017/10/3 20:10:00,950.3161
2017/10/3 20:20:00,950.4232
2017/10/3 20:30:00,950.4991
2017/10/3 20:40:00,950.6415
2017/10/3 20:50:00,950.7133
2017/10/3 21:00:00,950.7242
2017/10/3 21:10:00,950.796
2017/10/3 21:20:00,950.7689
2017/10/3 21:30:00,950.8679
2017/10/3 21:40:00,950.9235
2017/10/3 21:50:00,951.1269
2017/10/3 22:00:00,951.2422
2017/10/3 22:10:00,951.3195
2017/10/3 22:20:00,951.3289
2017/10/3 22:30:00,951.3126
2017/10/3 22:40:00,951.3777
2017/10/3 22:50:00,951.4279
2017/10/3 23:00:00,951.5147
2017/10/3 23:10:00,951.2923
2017/10/3 23:20:00,951.3058
2017/10/3 23:30:00,951.2774
2017/10/3 23:40:00,951.2706
2017/10/3 23:50:00,951.2787
2017/10/4 0:00:00,951.2639
2017/10/4 0:10:00,951.2774
2017/10/4 0:20:00,951.1215
2017/10/4 0:30:00,950.9737
2017/10/4 0:40:00,950.7228
2017/10/4 0:50:00,950.5398
2017/10/4 1:00:00,950.5384
2017/10/4 1:10:00,950.4272
2017/10/4 1:20:00,950.3743
2017/10/4 1:30:00,950.2374
2017/10/4 1:40:00,950.0801
2017/10/4 1:50:00,949.9906
2017/10/4 2:00:00,949.9404
2017/10/4 2:10:00,949.9459
2017/10/4 2:20:00,949.9337
2017/10/4 2:30:00,949.8103
2017/10/4 2:40:00,949.8049
2017/10/4 2:50:00,949.6272
2017/10/4 3:00:00,949.3791
2017/10/4 3:10:00,949.5147
2017/10/4 3:20:00,949.5554
2017/10/4 3:30:00,949.4848
2017/10/4 3:40:00,949.4403
2017/10/4 3:50:00,949.5238
2017/10/4 4:00:00,949.4469
2017/10/4 4:10:00,949.5696
2017/10/4 4:20:00,949.478
2017/10/4 4:30:00,949.4617
2017/10/4 4:40:00,949.3629
2017/10/4 4:50:00,949.2665
2017/10/4 5:00:00,949.3357
2017/10/4 5:10:00,949.4211
2017/10/4 5:20:00,949.5812
2017/10/4 5:30:00,949.6584
2017/10/4 5:40:00,949.6774
2017/10/4 5:50:00,949.7561
2017/10/4 6:00:00,949.6178
2017/10/4 6:10:00,949.5134
2017/10/4 6:20:00,949.5703
2017/10/4 6:30:00,949.5812
2017/10/4 6:40:00,949.4659
2017/10/4 6:50:00,949.4469
2017/10/4 7:00:00,949.6584
2017/10/4 7:10:00,949.8144
2017/10/4 7:20:00,949.931
2017/10/4 7:30:00,950.049
2017/10/4 7:40:00,950.0558
2017/10/4 7:50:00,950.0219
2017/10/4 8:00:00,950.1331
2017/10/4 8:10:00,950.361
2017/10/4 8:20:00,950.4396
2017/10/4 8:30:00,950.4626
2017/10/4 8:40:00,950.6051
2017/10/4 8:50:00,950.7516
2017/10/4 9:00:00,950.6824
2017/10/4 9:10:00,950.7665
2017/10/4 9:20:00,950.5643
2017/10/4 9:30:00,950.5963
2017/10/4 9:40:00,950.5813
2017/10/4 9:50:00,950.6785
2017/10/4 10:00:00,950.5869
2017/10/4 10:10:00,950.6042
2017/10/4 10:20:00,950.6508
2017/10/4 10:30:00,950.58
2017/10/4 10:40:00,950.4897
2017/10/4 10:50:00,950.4476
2017/10/4 11:00:00,950.5507
2017/10/4 11:10:00,950.5723
2017/10/4 11:20:00,950.613
2017/10/4 11:30:00,950.5967
2017/10/4 11:40:00,950.5398
2017/10/4 11:50:00,950.5384
2017/10/4 12:00:00,950.5072
2017/10/4 12:10:00,950.449
2017/10/4 12:20:00,950.3323
2017/10/4 12:30:00,950.2713
2017/10/4 12:40:00,950.2767
2017/10/4 12:50:00,950.232
2017/10/4 13:00:00,950.1791
2017/10/4 13:10:00,950.0326
2017/10/4 13:20:00,950.0014
2017/10/4 13:30:00,950.0679
2017/10/4 13:40:00,949.9459
2017/10/4 13:50:00,949.9066
2017/10/4 14:00:00,949.8089
2017/10/4 14:10:00,949.6584
2017/10/4 14:20:00,949.5092
2017/10/4 14:30:00,949.3737
2017/10/4 14:40:00,949.2341
2017/10/4 14:50:00,949.0645
2017/10/4 15:00:00,949.0212
2017/10/4 15:10:00,948.8815
2017/10/4 15:20:00,948.7513
2017/10/4 15:30:00,948.632
2017/10/4 15:40:00,948.571
2017/10/4 15:50:00,948.4706
2017/10/4 16:00:00,948.5452
2017/10/4 16:10:00,948.2971
2017/10/4 16:20:00,948.3541
2017/10/4 16:30:00,948.2537
2017/10/4 16:40:00,948.2903
2017/10/4 16:50:00,948.3201
2017/10/4 17:00:00,948.2875
2017/10/4 17:10:00,948.1018
2017/10/4 17:20:00,948.0449
2017/10/4 17:30:00,948.1221
2017/10/4 17:40:00,948.095
2017/10/4 17:50:00,948.1465
2017/10/4 18:00:00,948.1873
2017/10/4 18:10:00,948.3147
2017/10/4 18:20:00,948.3431
2017/10/4 18:30:00,948.3215
2017/10/4 18:40:00,948.3079
2017/10/4 18:50:00,948.2998
2017/10/4 19:00:00,948.3323
2017/10/4 19:10:00,948.3716
2017/10/4 19:20:00,948.2673
2017/10/4 19:30:00,948.3297
2017/10/4 19:40:00,948.514
2017/10/4 19:50:00,948.5628
2017/10/4 20:00:00,948.6158
2017/10/4 20:10:00,948.8476
2017/10/4 20:20:00,948.7906
2017/10/4 20:30:00,948.9032
2017/10/4 20:40:00,948.9709
2017/10/4 20:50:00,949.0876
2017/10/4 21:00:00,949.0605
2017/10/4 21:10:00,949.0768
2017/10/4 21:20:00,948.9968
2017/10/4 21:30:00,949.1337
2017/10/4 21:40:00,949.0591
2017/10/4 21:50:00,949.0903
2017/10/4 22:00:00,948.9886
2017/10/4 22:10:00,949.2245
2017/10/4 22:20:00,949.2217
2017/10/4 22:30:00,949.3229
2017/10/4 22:40:00,949.3722
2017/10/4 22:50:00,949.4525
2017/10/4 23:00:00,949.642
2017/10/4 23:10:00,949.5973
2017/10/4 23:20:00,949.4958
2017/10/4 23:30:00,949.4155
2017/10/4 23:40:00,949.2578
2017/10/4 23:50:00,949.534
2017/10/5 0:00:00,949.5772
2017/10/5 0:10:00,949.867
2017/10/5 0:20:00,950.1887
2017/10/5 0:30:00,950.3681
2017/10/5 0:40:00,950.8072
2017/10/5 0:50:00,950.9842
2017/10/5 1:00:00,951.3223
2017/10/5 1:10:00,951.5259
2017/10/5 1:20:00,951.6493
2017/10/5 1:30:00,951.9056
2017/10/5 1:40:00,952.322
2017/10/5 1:50:00,952.642
2017/10/5 2:00:00,952.8848
2017/10/5 2:10:00,953.175
2017/10/5 2:20:00,953.3839
2017/10/5 2:30:00,953.4788
2017/10/5 2:40:00,953.5371
2017/10/5 2:50:00,953.7459
2017/10/5 3:00:00,953.868
2017/10/5 3:10:00,954.1013
2017/10/5 3:20:00,954.0145
2017/10/5 3:30:00,953.9086
2017/10/5 3:40:00,953.9141
2017/10/5 3:50:00,953.8503
2017/10/5 4:00:00,954.0077
2017/10/5 4:10:00,954.3603
2017/10/5 4:20:00,954.3983
2017/10/5 4:30:00,954.4715
2017/10/5 4:40:00,954.5475
2017/10/5 4:50:00,954.5555
2017/10/5 5:00:00,954.6139
2017/10/5 5:10:00,954.5596
2017/10/5 5:20:00,954.4606
2017/10/5 5:30:00,954.3766
2017/10/5 5:40:00,954.5325
2017/10/5 5:50:00,954.5488
2017/10/5 6:00:00,954.6044
2017/10/5 6:10:00,954.5936
2017/10/5 6:20:00,954.4633
2017/10/5 6:30:00,954.2382
2017/10/5 6:40:00,954.2043
2017/10/5 6:50:00,954.3399
2017/10/5 7:00:00,954.4742
2017/10/5 7:10:00,954.4999
2017/10/5 7:20:00,954.5635
2017/10/5 7:30:00,954.5374
2017/10/5 7:40:00,954.762
2017/10/5 7:50:00,954.8068
2017/10/5 8:00:00,954.7891
2017/10/5 8:10:00,954.8963
2017/10/5 8:20:00,955.0496
2017/10/5 8:30:00,955.1445
2017/10/5 8:40:00,955.2366
2017/10/5 8:50:00,955.3126
2017/10/5 9:00:00,955.2299
2017/10/5 9:10:00,955.3316
2017/10/5 9:20:00,955.2706
2017/10/5 9:30:00,955.2354
2017/10/5 9:40:00,955.3073
2017/10/5 9:50:00,955.3954
2017/10/5 10:00:00,955.4996
2017/10/5 10:10:00,955.3994
2017/10/5 10:20:00,955.4039
2017/10/5 10:30:00,955.4537
2017/10/5 10:40:00,955.493
2017/10/5 10:50:00,955.6204
2017/10/5 11:00:00,955.611
2017/10/5 11:10:00,955.6002
2017/10/5 11:20:00,955.6462
2017/10/5 11:30:00,955.8157
2017/10/5 11:40:00,955.8835
2017/10/5 11:50:00,955.908
2017/10/5 12:00:00,955.9377
2017/10/5 12:10:00,955.9662
2017/10/5 12:20:00,956.0571
2017/10/5 12:30:00,955.9825
2017/10/5 12:40:00,955.9689
2017/10/5 12:50:00,955.996
2017/10/5 13:00:00,955.9744
2017/10/5 13:10:00,955.9866
2017/10/5 13:20:00,955.8971
2017/10/5 13:30:00,955.8685
2017/10/5 13:40:00,955.8144
2017/10/5 13:50:00,955.7316
2017/10/5 14:00:00,955.7465
2017/10/5 14:10:00,955.691
2017/10/5 14:20:00,955.5757
2017/10/5 14:30:00,955.4225
2017/10/5 14:40:00,955.3235
2017/10/5 14:50:00,955.234
2017/10/5 15:00:00,955.249
2017/10/5 15:10:00,955.2286
2017/10/5 15:20:00,955.1296
2017/10/5 15:30:00,955.0306
2017/10/5 15:40:00,955.0143
2017/10/5 15:50:00,954.933
2017/10/5 16:00:00,954.8571
2017/10/5 16:10:00,954.8788
2017/10/5 16:20:00,954.8395
2017/10/5 16:30:00,954.8476
2017/10/5 16:40:00,954.9005
2017/10/5 16:50:00,954.8923
2017/10/5 17:00:00,954.9344
2017/10/5 17:10:00,955.0184
2017/10/5 17:20:00,955.0618
2017/10/5 17:30:00,955.0903
2017/10/5 17:40:00,955.1567
2017/10/5 17:50:00,955.2272
2017/10/5 18:00:00,955.2299
2017/10/5 18:10:00,955.3289
2017/10/5 18:20:00,955.3954
2017/10/5 18:30:00,955.5038
2017/10/5 18:40:00,955.5336
2017/10/5 18:50:00,955.6218
2017/10/5 19:00:00,955.6625
2017/10/5 19:10:00,955.7493
2017/10/5 19:20:00,955.7927
2017/10/5 19:30:00,955.8049
2017/10/5 19:40:00,955.9364
2017/10/5 19:50:00,956.0748
2017/10/5 20:00:00,956.1832
2017/10/5 20:10:00,956.2578
2017/10/5 20:20:00,956.2889
2017/10/5 20:30:00,956.392
2017/10/5 20:40:00,956.5018
2017/10/5 20:50:00,956.5072
2017/10/5 21:00:00,956.5032
2017/10/5 21:10:00,956.5831
2017/10/5 21:20:00,956.651
2017/10/5 21:30:00,956.7269
2017/10/5 21:40:00,956.8245
2017/10/5 21:50:00,956.8503
2017/10/5 22:00:00,956.92
2017/10/5 22:10:00,957.0034
2017/10/5 22:20:00,957.0569
2017/10/5 22:30:00,957.0613
2017/10/5 22:40:00,957.0764
2017/10/5 22:50:00,957.0217
2017/10/5 23:00:00,957.0304
2017/10/5 23:10:00,957.0316
2017/10/5 23:20:00,956.9707
2017/10/5 23:30:00,956.9454
2017/10/5 23:40:00,956.874
2017/10/5 23:50:00,956.8334
2017/10/6 0:00:00,956.7913
2017/10/6 0:10:00,956.7519
2017/10/6 0:20:00,956.7324
2017/10/6 0:30:00,956.7079
2017/10/6 0:40:00,956.6272
2017/10/6 0:50:00,956.5548
2017/10/6 1:00:00,956.5726
2017/10/6 1:10:00,956.4724
2017/10/6 1:20:00,956.4775
2017/10/6 1:30:00,956.4403
2017/10/6 1:40:00,956.4293
2017/10/6 1:50:00,956.4563
2017/10/6 2:00:00,956.4231
2017/10/6 2:10:00,956.3673
2017/10/6 2:20:00,956.3903
2017/10/6 2:30:00,956.3998
2017/10/6 2:40:00,956.4145
2017/10/6 2:50:00,956.4285
2017/10/6 3:00:00,956.4239
2017/10/6 3:10:00,956.3145
2017/10/6 3:20:00,956.2011
2017/10/6 3:30:00,956.1412
2017/10/6 3:40:00,955.9442
2017/10/6 3:50:00,955.8019
2017/10/6 4:00:00,955.6866
2017/10/6 4:10:00,955.5442
2017/10/6 4:20:00,955.4547
2017/10/6 4:30:00,955.3448
2017/10/6 4:40:00,955.1943
2017/10/6 4:50:00,955.1306
2017/10/6 5:00:00,954.9936
2017/10/6 5:10:00,954.8851
2017/10/6 5:20:00,954.8526
2017/10/6 5:30:00,954.7644
2017/10/6 5:40:00,954.7006
2017/10/6 5:50:00,954.5989
2017/10/6 6:00:00,954.4701
2017/10/6 6:10:00,954.3345
2017/10/6 6:20:00,954.2952
2017/10/6 6:30:00,954.264
2017/10/6 6:40:00,954.2016
2017/10/6 6:50:00,954.1039
2017/10/6 7:00:00,954.0077
2017/10/6 7:10:00,953.944
2017/10/6 7:20:00,953.8572
2017/10/6 7:30:00,953.7513
2017/10/6 7:40:00,953.6754
2017/10/6 7:50:00,953.6672
2017/10/6 8:00:00,953.5981
2017/10/6 8:10:00,953.5723
2017/10/6 8:20:00,953.5723
2017/10/6 8:30:00,953.5114
2017/10/6 8:40:00,953.3802
2017/10/6 8:50:00,953.3358
2017/10/6 9:00:00,953.2238
2017/10/6 9:10:00,953.181
2017/10/6 9:20:00,953.0893
2017/10/6 9:30:00,953.0632
2017/10/6 9:40:00,953.0632
2017/10/6 9:50:00,953.0333
2017/10/6 10:00:00,952.9113
2017/10/6 10:10:00,952.8137
2017/10/6 10:20:00,952.6631
2017/10/6 10:30:00,952.5764
2017/10/6 10:40:00,952.4625
2017/10/6 10:50:00,952.3541
2017/10/6 11:00:00,952.2143
2017/10/6 11:10:00,952.0856
2017/10/6 11:20:00,951.9255
2017/10/6 11:30:00,951.7845
2017/10/6 11:40:00,951.6246
2017/10/6 11:50:00,951.5147
2017/10/6 12:00:00,951.4482
2017/10/6 12:10:00,951.3493
2017/10/6 12:20:00,951.1838
2017/10/6 12:30:00,951.0822
2017/10/6 12:40:00,950.9682
2017/10/6 12:50:00,950.8788
2017/10/6 13:00:00,950.7364
2017/10/6 13:10:00,950.6428
2017/10/6 13:20:00,950.5289
2017/10/6 13:30:00,950.4083
2017/10/6 13:40:00,950.2605
2017/10/6 13:50:00,950.1276
2017/10/6 14:00:00,950.0109
2017/10/6 14:10:00,949.9648
2017/10/6 14:20:00,949.8483
2017/10/6 14:30:00,949.6977
2017/10/6 14:40:00,949.6571
2017/10/6 14:50:00,949.6232
2017/10/6 15:00:00,949.596
2017/10/6 15:10:00,949.5459
2017/10/6 15:20:00,949.4672
2017/10/6 15:30:00,949.3899
2017/10/6 15:40:00,949.2883
2017/10/6 15:50:00,949.2516
2017/10/6 16:00:00,949.2042
2017/10/6 16:10:00,949.1825
2017/10/6 16:20:00,949.196
2017/10/6 16:30:00,949.1838
2017/10/6 16:40:00,949.1025
2017/10/6 16:50:00,949.0618
2017/10/6 17:00:00,949.0333
2017/10/6 17:10:00,948.9913
2017/10/6 17:20:00,948.9316
2017/10/6 17:30:00,948.9235
2017/10/6 17:40:00,948.9249
2017/10/6 17:50:00,948.8788
2017/10/6 18:00:00,948.8448
2017/10/6 18:10:00,948.7391
2017/10/6 18:20:00,948.7011
2017/10/6 18:30:00,948.6943
2017/10/6 18:40:00,948.6754
2017/10/6 18:50:00,948.7201
2017/10/6 19:00:00,948.735
2017/10/6 19:10:00,948.7716
2017/10/6 19:20:00,948.8489
2017/10/6 19:30:00,948.933
2017/10/6 19:40:00,949.0456
2017/10/6 19:50:00,949.097
2017/10/6 20:00:00,949.2611
2017/10/6 20:10:00,949.3167
2017/10/6 20:20:00,949.4157
2017/10/6 20:30:00,949.5608
2017/10/6 20:40:00,949.6639
2017/10/6 20:50:00,949.7493
2017/10/6 21:00:00,949.8808
2017/10/6 21:10:00,949.9459
2017/10/6 21:20:00,950.1018
2017/10/6 21:30:00,950.2021
2017/10/6 21:40:00,950.2401
2017/10/6 21:50:00,950.3161
2017/10/6 22:00:00,950.434
2017/10/6 22:10:00,950.4191
2017/10/6 22:20:00,950.434
2017/10/6 22:30:00,950.4381
2017/10/6 22:40:00,950.4313
2017/10/6 22:50:00,950.369
2017/10/6 23:00:00,950.4069
2017/10/6 23:10:00,950.3852
2017/10/6 23:20:00,950.3364
2017/10/6 23:30:00,950.3255
2017/10/6 23:40:00,950.335
2017/10/6 23:50:00,950.2903
2017/10/7 0:00:00,950.3513
2017/10/7 0:10:00,950.3879
2017/10/7 0:20:00,950.4652
2017/10/7 0:30:00,950.552
2017/10/7 0:40:00,950.5954
2017/10/7 0:50:00,950.5574
2017/10/7 1:00:00,950.594
2017/10/7 1:10:00,950.6618
2017/10/7 1:20:00,950.7025
2017/10/7 1:30:00,950.7215
2017/10/7 1:40:00,950.7432
2017/10/7 1:50:00,950.7744
2017/10/7 2:00:00,950.8978
2017/10/7 2:10:00,950.9791
2017/10/7 2:20:00,951.0889
2017/10/7 2:30:00,951.1717
2017/10/7 2:40:00,951.1825
2017/10/7 2:50:00,951.2218
2017/10/7 3:00:00,951.1771
2017/10/7 3:10:00,951.112
2017/10/7 3:20:00,951.1988
2017/10/7 3:30:00,951.1188
2017/10/7 3:40:00,950.9968
2017/10/7 3:50:00,950.9398
2017/10/7 4:00:00,950.7567
2017/10/7 4:10:00,950.6292
2017/10/7 4:20:00,950.6035
2017/10/7 4:30:00,950.6292
2017/10/7 4:40:00,950.5751
2017/10/7 4:50:00,950.7079
2017/10/7 5:00:00,950.7865
2017/10/7 5:10:00,950.7839
2017/10/7 5:20:00,950.8883
2017/10/7 5:30:00,951.037
2017/10/7 5:40:00,951.1249
2017/10/7 5:50:00,951.1788
2017/10/7 6:00:00,951.2655
2017/10/7 6:10:00,951.3553
2017/10/7 6:20:00,951.4025
2017/10/7 6:30:00,951.4332
2017/10/7 6:40:00,951.4295
2017/10/7 6:50:00,951.4899
2017/10/7 7:00:00,951.5676
2017/10/7 7:10:00,951.6569
2017/10/7 7:20:00,951.7462
2017/10/7 7:30:00,951.7845
2017/10/7 7:40:00,951.7646
2017/10/7 7:50:00,951.8119
2017/10/7 8:00:00,951.8635
2017/10/7 8:10:00,951.8928
2017/10/7 8:20:00,951.8658
2017/10/7 8:30:00,951.8677
2017/10/7 8:40:00,952.0419
2017/10/7 8:50:00,952.2565
2017/10/7 9:00:00,952.1533
2017/10/7 9:10:00,952.0964
2017/10/7 9:20:00,952.1642
2017/10/7 9:30:00,952.1357
2017/10/7 9:40:00,952.1221
2017/10/7 9:50:00,952.1289
2017/10/7 10:00:00,952.1412
2017/10/7 10:10:00,952.1046
2017/10/7 10:20:00,952.0883
2017/10/7 10:30:00,952.0991
2017/10/7 10:40:00,952.1696
2017/10/7 10:50:00,952.1561
2017/10/7 11:00:00,952.232
2017/10/7 11:10:00,952.1737
2017/10/7 11:20:00,952.3066
2017/10/7 11:30:00,952.472
2017/10/7 11:40:00,952.6713
2017/10/7 11:50:00,952.8448
2017/10/7 12:00:00,953.0388
2017/10/7 12:10:00,953.2191
2017/10/7 12:20:00,953.3751
2017/10/7 12:30:00,953.5066
2017/10/7 12:40:00,953.6259
2017/10/7 12:50:00,953.7154
2017/10/7 13:00:00,953.8835
2017/10/7 13:10:00,953.8591
2017/10/7 13:20:00,953.8021
2017/10/7 13:30:00,953.9229
2017/10/7 13:40:00,954.0109
2017/10/7 13:50:00,954.0665
2017/10/7 14:00:00,954.0544
2017/10/7 14:10:00,954.0421
2017/10/7 14:20:00,954.03
2017/10/7 14:30:00,954.0286
2017/10/7 14:40:00,954.2361
2017/10/7 14:50:00,954.3716
2017/10/7 15:00:00,954.3974
2017/10/7 15:10:00,954.5519
2017/10/7 15:20:00,954.6876
2017/10/7 15:30:00,954.6889
2017/10/7 15:40:00,954.7621
2017/10/7 15:50:00,954.7527
2017/10/7 16:00:00,954.7472
2017/10/7 16:10:00,954.7324
2017/10/7 16:20:00,954.6713
2017/10/7 16:30:00,954.6659
2017/10/7 16:40:00,954.613
2017/10/7 16:50:00,954.5845
2017/10/7 17:00:00,954.5113
2017/10/7 17:10:00,954.3297
2017/10/7 17:20:00,954.2089
2017/10/7 17:30:00,954.1601
2017/10/7 17:40:00,954.0896
2017/10/7 17:50:00,953.9865
2017/10/7 18:00:00,953.8821
2017/10/7 18:10:00,953.8373
2017/10/7 18:20:00,953.855
2017/10/7 18:30:00,953.8929
2017/10/7 18:40:00,953.8659
2017/10/7 18:50:00,954.0123
2017/10/7 19:00:00,954.1357
2017/10/7 19:10:00,954.2633
2017/10/7 19:20:00,954.3861
2017/10/7 19:30:00,954.6492
2017/10/7 19:40:00,954.844
2017/10/7 19:50:00,955.0327
2017/10/7 20:00:00,955.2067
2017/10/7 20:10:00,955.3675
2017/10/7 20:20:00,955.5114
2017/10/7 20:30:00,955.7457
2017/10/7 20:40:00,955.946
2017/10/7 20:50:00,956.127
2017/10/7 21:00:00,956.2836
2017/10/7 21:10:00,956.3446
2017/10/7 21:20:00,956.4489
2017/10/7 21:30:00,956.496
2017/10/7 21:40:00,956.6426
2017/10/7 21:50:00,956.6902
2017/10/7 22:00:00,956.826
2017/10/7 22:10:00,956.9883
2017/10/7 22:20:00,957.0625
2017/10/7 22:30:00,956.9569
2017/10/7 22:40:00,956.8928
2017/10/7 22:50:00,956.806
2017/10/7 23:00:00,956.7302
2017/10/7 23:10:00,956.6559
2017/10/7 23:20:00,956.6136
2017/10/7 23:30:00,956.6623
2017/10/7 23:40:00,956.6815
2017/10/7 23:50:00,956.6472
2017/10/8 0:00:00,956.5757
2017/10/8 0:10:00,956.5284
2017/10/8 0:20:00,956.55
2017/10/8 0:30:00,956.5287
2017/10/8 0:40:00,956.6359
2017/10/8 0:50:00,956.6996
2017/10/8 1:00:00,956.7688
