Fechas,Global_Avg,Difusa_Avg,Directa_Avg,PTemp_Avg,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,Pressure_Avg,Pressure_Max,Pressure_Min,Rain_Avg,Rain_Max,Rain_Min,WindDir_Avg,WindDir_Max,WindDir_Min
2017-07-04 00:00:00,0.29299999999999998,0.078,1297.0,14.050000000000001,8.2033333333333331,8.3900000000000006,8.0999999999999996,86.716666666666654,87.299999999999997,85.0,952.10180000000003,952.19039999999995,952.00319999999999,0.0,0.0,0.0,1.141,1.323,0.83299999999999996
2017-07-04 01:00:00,-0.088999999999999996,-0.112,1544.0,14.720000000000001,9.0233333333333334,9.3300000000000001,8.4299999999999997,80.818333333333328,86.299999999999997,77.569999999999993,952.07083333333321,952.22429999999997,951.75919999999996,0.0,0.0,0.0,1.343,2.2890000000000001,0.69299999999999995
2017-07-04 02:00:00,-0.63,-0.54200000000000004,1389.0,14.92,8.7250000000000014,8.9299999999999997,8.3000000000000007,80.779999999999987,82.599999999999994,79.439999999999998,951.58080000000007,951.81610000000001,951.43230000000005,0.0,0.0,0.0,1.5201666666666667,2.4510000000000001,0.32700000000000001
2017-07-04 03:00:00,-0.80200000000000005,-0.70899999999999996,1064.0,14.41,6.9576666666666673,7.9199999999999999,6.5890000000000004,90.600000000000009,94.299999999999997,84.599999999999994,952.34614999999997,952.60410000000002,951.83510000000001,0.0,0.0,0.0,1.3258333333333334,2.0590000000000002,0.78300000000000003
2017-07-04 04:00:00,-0.64600000000000002,-0.70399999999999996,904.0,14.039999999999999,7.7796666666666665,8.2699999999999996,6.7699999999999996,84.983333333333334,90.0,82.5,952.78123333333326,953.07060000000001,952.62710000000004,0.0,0.0,0.0,0.93300000000000016,1.302,0.43099999999999999
2017-07-04 05:00:00,-0.39900000000000002,-0.41499999999999998,1002.0,14.02,6.8270000000000008,7.0439999999999996,6.6539999999999999,90.033333333333346,91.400000000000006,89.0,953.83521666666672,954.37109999999996,953.27670000000001,0.0,0.0,0.0,0.9375,1.696,0.50700000000000001
2017-07-04 06:00:00,-2.6349999999999998,-2.1360000000000001,602.39999999999998,13.029999999999999,6.7521666666666667,6.9400000000000004,6.5940000000000003,91.0,92.599999999999994,89.099999999999994,954.79714999999987,955.16719999999998,954.4348,0.084666666666666668,0.254,0.0,2.0218333333333329,3.3079999999999998,0.90500000000000003
2017-07-04 07:00:00,-1.722,-1.3500000000000001,160.59999999999999,11.529999999999999,7.083333333333333,7.5800000000000001,6.8760000000000003,91.033333333333346,92.099999999999994,90.5,955.55909999999994,955.84659999999997,955.33529999999996,0.127,0.50800000000000001,0.0,1.3091666666666668,1.694,0.55500000000000005
2017-07-04 08:00:00,-0.96699999999999997,-0.82099999999999995,389.39999999999998,11.57,7.5349999999999993,7.9400000000000004,7.3879999999999999,89.149999999999991,91.099999999999994,87.400000000000006,956.1610166666668,956.62099999999998,955.84659999999997,0.29633333333333334,0.50800000000000001,0.0,1.696,2.71,0.28199999999999997
2017-07-04 09:00:00,-2.2080000000000002,-1.9850000000000001,631.39999999999998,11.890000000000001,7.0354999999999999,7.9619999999999997,6.5659999999999998,86.88333333333334,91.5,84.400000000000006,957.06399999999996,957.28549999999996,956.81629999999996,0.42333333333333334,0.76200000000000001,0.254,2.4948333333333337,3.871,0.437
2017-07-04 10:00:00,-1.5640000000000001,-1.2909999999999999,-13.82,10.77,7.8868333333333345,8.4600000000000009,7.4450000000000003,78.219999999999999,84.5,71.769999999999996,956.6869999999999,957.11739999999998,956.15989999999999,0.042333333333333334,0.254,0.0,1.6055000000000001,1.8049999999999999,1.248
